idx,selected,topology_id,topology_name,family,control_kind,seed,source_topology_id,source_topology_name,source_edge_json,source_n_edges,source_d_rel,source_effective_rank_D,source_root_tree_count_gini,source_edge_participation_gini,match_score,n_nodes,n_edges,p,edge_json,d_rel,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,rank_D,effective_rank_D,condition_number_D,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_cv,out_degree_cv,n_trees_total_enum
792,1,ctrl0792_random_sc_for_ess0028_input_ablation_loss_m12,matched_control_random_sc_for_ess0028_input_ablation_loss_m12_seed601763,matched_motif_control,random_sc,601763,ess0028_input_ablation_loss_m12,essential_input_ablation_loss_n6_m12_0028,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0028_input_ablation_loss_m12.json,12.0,220.0,7.224561787359472,0.36111111111111094,0.19166666666666643,0.014767057441014706,6,12,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl0792_random_sc_for_ess0028_input_ablation_loss_m12.json,220,44,44.0,44,0.0,44,44.0,44,0.0,11,7.259540665579521,8.15892889852589,0.4358974358974359,0.18269230769230793,0.0,2.033333333333333,0.5773502691896257,0.28867513459481287,52
826,1,ctrl0826_degree_rewire_for_ess0028_input_ablation_loss_m12,matched_control_degree_rewire_for_ess0028_input_ablation_loss_m12_seed601672,matched_motif_control,degree_rewire,601672,ess0028_input_ablation_loss_m12,essential_input_ablation_loss_n6_m12_0028,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0028_input_ablation_loss_m12.json,12.0,220.0,7.224561787359472,0.36111111111111094,0.19166666666666643,4.097957522508542e-17,6,12,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl0826_degree_rewire_for_ess0028_input_ablation_loss_m12.json,220,44,44.0,44,0.0,44,44.0,44,0.0,11,7.2245617873594705,6.630325612274383,0.36111111111111094,0.19166666666666643,0.0,1.8666666666666667,0.5773502691896257,0.28867513459481287,48
947,1,ctrl0947_random_sc_for_ess0029_input_ablation_loss_m12,matched_control_random_sc_for_ess0029_input_ablation_loss_m12_seed702307,matched_motif_control,random_sc,702307,ess0029_input_ablation_loss_m12,essential_input_ablation_loss_n6_m12_0029,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0029_input_ablation_loss_m12.json,12.0,220.0,7.224561787359476,0.36111111111111094,0.19166666666666643,0.012965215110417134,6,12,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl0947_random_sc_for_ess0029_input_ablation_loss_m12.json,220,44,44.0,44,0.0,44,44.0,44,0.0,11,7.373164293214705,5.196408623157334,0.38888888888888884,0.22111111111111126,0.0,2.0,0.28867513459481287,0.28867513459481287,45
971,1,ctrl0971_degree_rewire_for_ess0029_input_ablation_loss_m12,matched_control_degree_rewire_for_ess0029_input_ablation_loss_m12_seed702080,matched_motif_control,degree_rewire,702080,ess0029_input_ablation_loss_m12,essential_input_ablation_loss_n6_m12_0029,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0029_input_ablation_loss_m12.json,12.0,220.0,7.224561787359476,0.36111111111111094,0.19166666666666643,0.0,6,12,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl0971_degree_rewire_for_ess0029_input_ablation_loss_m12.json,220,44,44.0,44,0.0,44,44.0,44,0.0,11,7.224561787359476,6.630325612274385,0.36111111111111094,0.19166666666666643,0.0,1.8666666666666667,0.5773502691896257,0.28867513459481287,48
1041,1,ctrl1041_random_sc_for_ess0031_input_ablation_loss_m12,matched_control_random_sc_for_ess0031_input_ablation_loss_m12_seed801882,matched_motif_control,random_sc,801882,ess0031_input_ablation_loss_m12,essential_input_ablation_loss_n6_m12_0031,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0031_input_ablation_loss_m12.json,12.0,220.0,8.352982463792586,0.10256410256410242,0.25576923076923097,0.005495200471694873,6,12,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1041_random_sc_for_ess0031_input_ablation_loss_m12.json,220,44,44.0,44,0.0,44,44.0,44,0.0,11,8.430703091200046,3.4980945535162884,0.10666666666666669,0.27533333333333343,0.0,1.9,0.408248290463863,0.408248290463863,50
1129,1,ctrl1129_degree_rewire_for_ess0031_input_ablation_loss_m12,matched_control_degree_rewire_for_ess0031_input_ablation_loss_m12_seed802709,matched_motif_control,degree_rewire,802709,ess0031_input_ablation_loss_m12,essential_input_ablation_loss_n6_m12_0031,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0031_input_ablation_loss_m12.json,12.0,220.0,8.352982463792586,0.10256410256410242,0.25576923076923097,0.0014416556186456198,6,12,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1129_degree_rewire_for_ess0031_input_ablation_loss_m12.json,220,44,44.0,44,0.0,44,44.0,44,0.0,11,8.37169044901755,3.7076985715636392,0.10256410256410242,0.24935897435897458,0.0,1.8,0.408248290463863,0.408248290463863,52
1155,1,ctrl1155_random_sc_for_ess0032_input_ablation_loss_m12,matched_control_random_sc_for_ess0032_input_ablation_loss_m12_seed901644,matched_motif_control,random_sc,901644,ess0032_input_ablation_loss_m12,essential_input_ablation_loss_n6_m12_0032,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0032_input_ablation_loss_m12.json,12.0,220.0,8.35298246379259,0.10256410256410242,0.25576923076923097,0.013974123475620798,6,12,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1155_random_sc_for_ess0032_input_ablation_loss_m12.json,220,44,44.0,44,0.0,44,44.0,44,0.0,11,8.506414642981424,3.8622011810665526,0.16666666666666652,0.25714285714285734,0.0,1.8666666666666667,0.28867513459481287,0.408248290463863,56
1212,1,ctrl1212_degree_rewire_for_ess0032_input_ablation_loss_m12,matched_control_degree_rewire_for_ess0032_input_ablation_loss_m12_seed901944,matched_motif_control,degree_rewire,901944,ess0032_input_ablation_loss_m12,essential_input_ablation_loss_n6_m12_0032,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0032_input_ablation_loss_m12.json,12.0,220.0,8.35298246379259,0.10256410256410242,0.25576923076923097,0.0015488512193192212,6,12,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1212_degree_rewire_for_ess0032_input_ablation_loss_m12.json,220,44,44.0,44,0.0,44,44.0,44,0.0,11,8.393126294668273,3.4899747860803094,0.10256410256410242,0.2512820512820515,0.0,1.7666666666666666,0.408248290463863,0.408248290463863,52
1291,1,ctrl1291_random_sc_for_ess0036_input_ablation_loss_m18,matched_control_random_sc_for_ess0036_input_ablation_loss_m18_seed1001780,matched_motif_control,random_sc,1001780,ess0036_input_ablation_loss_m18,essential_input_ablation_loss_n6_m18_0036,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0036_input_ablation_loss_m18.json,18.0,340.0,13.23781726849182,0.33039215686274503,0.20882352941176485,0.004792355748809033,6,18,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1291_random_sc_for_ess0036_input_ablation_loss_m18.json,340,68,68.0,68,0.0,68,68.0,68,0.0,17,13.423167451251022,5.965483894690427,0.33245149911816574,0.22151675485008826,0.0,1.4666666666666666,0.19245008972987523,0.4303314829119352,378
1329,1,ctrl1329_degree_rewire_for_ess0036_input_ablation_loss_m18,matched_control_degree_rewire_for_ess0036_input_ablation_loss_m18_seed1001757,matched_motif_control,degree_rewire,1001757,ess0036_input_ablation_loss_m18,essential_input_ablation_loss_n6_m18_0036,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0036_input_ablation_loss_m18.json,18.0,340.0,13.23781726849182,0.33039215686274503,0.20882352941176485,0.0019989478680943855,6,18,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1329_degree_rewire_for_ess0036_input_ablation_loss_m18.json,340,68,68.0,68,0.0,68,68.0,68,0.0,17,13.298747855331994,4.7003851499141796,0.3306306306306306,0.21597597597597584,0.0,1.4333333333333333,0.3333333333333333,0.38490017945975047,370
