run_dir,label,topology_name,n_samples,target_accuracy,target_logprob_margin_mean,target_logprob_margin_min,target_logprob_margin_branch_mean_min,target_logprob_margin_branch_mean_mean,target_logprob_margin_branch_mean_gini,target_logprob_margin_by_branch,target_accuracy_branch_mean_min,target_accuracy_branch_mean_mean,target_accuracy_branch_mean_gini,target_accuracy_by_branch,branch_active_root_mi,branch_active_tree_mi,branch_active_root_nmi,branch_active_tree_nmi,n_branches_observed,active_root_unique_count,active_tree_unique_count,branch_active_root_purity_mean,branch_active_root_purity_min,branch_active_root_unique_mean,branch_active_tree_purity_mean,branch_active_tree_purity_min,branch_active_tree_unique_mean,branch_active_root_assignment,branch_active_tree_assignment,root_entropy_mean,tree_entropy_mean,edge_importance_mean,edge_importance_max,edge_importance_gini,essential_edges_for_10pct_importance,essential_edges_for_20pct_importance,essential_edges_for_50pct_importance,tree_projection_norm_mean,tree_projection_norm_max,tree_comparison_energy_fraction_mean,tree_comparison_energy_fraction_max,active_tree_comparison_energy_fraction_mean,active_tree_matched_comparison_energy_mean,active_tree_matched_comparison_gap_mean,posterior_comparison_energy_fraction_mean,posterior_matched_comparison_energy_mean,posterior_matched_comparison_gap_mean,input_ablation_baseline_accuracy,input_ablation_max_loss,input_ablation_mean_loss,input_ablation_top_edge,physical_ablation_baseline_accuracy,physical_ablation_max_loss,physical_ablation_mean_loss,physical_ablation_top_edge
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_balanced_load_0024_c200_seed60642_trainseed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0024_c200_seed60642_trainseed3,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_balanced_load_0024_c200_seed60642,240,85.83333492279053,2.3862974643707275,-8.526483535766602,1.5517290460652318,2.4066145965199093,0.1669983991091113,"[{""branch"": 0, ""mean"": 1.9041893695717427, ""min"": -8.526483535766602, ""n"": 67}, {""branch"": 1, ""mean"": 3.4096245477939475, ""min"": -4.2189741134643555, ""n"": 58}, {""branch"": 2, ""mean"": 2.7609154226487145, ""min"": -4.004948139190674, ""n"": 57}, {""branch"": 3, ""mean"": 1.5517290460652318, ""min"": -4.719908714294434, ""n"": 58}]",75.86206896551724,86.08240557647335,0.0527617782684342,"[{""branch"": 0, ""mean"": 80.59701492537313, ""min"": 0.0, ""n"": 67}, {""branch"": 1, ""mean"": 91.37931034482759, ""min"": 0.0, ""n"": 58}, {""branch"": 2, ""mean"": 96.49122807017544, ""min"": 0.0, ""n"": 57}, {""branch"": 3, ""mean"": 75.86206896551724, ""min"": 0.0, ""n"": 58}]",0.8401530248290696,1.1414894695312219,0.60702208429082,0.824741798831037,4,6,109,0.6913131709871694,0.3880597014925373,4.5,0.08873057579615534,0.05970149253731343,32.75,"[{""branch"": 0, ""dominant"": 3, ""fraction"": 0.3880597014925373, ""n"": 67, ""unique"": 5}, {""branch"": 1, ""dominant"": 1, ""fraction"": 0.9137931034482759, ""n"": 58, ""unique"": 4}, {""branch"": 2, ""dominant"": 4, ""fraction"": 0.8771929824561403, ""n"": 57, ""unique"": 3}, {""branch"": 3, ""dominant"": 2, ""fraction"": 0.5862068965517241, ""n"": 58, ""unique"": 6}]","[{""branch"": 0, ""dominant"": 850, ""fraction"": 0.05970149253731343, ""n"": 67, ""unique"": 42}, {""branch"": 1, ""dominant"": 220, ""fraction"": 0.08620689655172414, ""n"": 58, ""unique"": 28}, {""branch"": 2, ""dominant"": 656, ""fraction"": 0.12280701754385964, ""n"": 57, ""unique"": 32}, {""branch"": 3, ""dominant"": 372, ""fraction"": 0.08620689655172414, ""n"": 58, ""unique"": 29}]",1.0428905487060547,12.550463676452637,0.20555846393108368,0.38817086815834045,0.25032220502839886,2,3,7,16.759143032081337,26.289042994646575,0.9916802761841552,0.9997218994713533,0.9960337105853727,0.2725035229020724,-0.4046466925221145,0.9954837481303137,0.32723594583273946,-0.2936154187181799,85.83333492279053,20.83333730697632,6.291668713092804,"{""edge_index"": 1, ""edge"": [1, 2], ""accuracy_loss"": 20.83333730697632, ""ablated_accuracy"": 64.99999761581421}",85.83333492279053,25.416666269302368,11.270834803581238,"{""edge_index"": 12, ""edge"": [4, 3], ""accuracy_loss"": 25.416666269302368, ""ablated_accuracy"": 60.41666865348816}"
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_balanced_load_0135_c200_seed60753_trainseed1,cycle_chords_n6_m20_seed3__prospective_balanced_load_0135_c200_seed60753_trainseed1,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_balanced_load_0135_c200_seed60753,240,92.91666746139526,3.462580919265747,-3.1453821659088135,2.919961193512226,3.479429354708572,0.07701404907598985,"[{""branch"": 0, ""mean"": 3.173682608266375, ""min"": -3.1453821659088135, ""n"": 67}, {""branch"": 1, ""mean"": 4.198465830513409, ""min"": -2.2169837951660156, ""n"": 56}, {""branch"": 2, ""mean"": 2.919961193512226, ""min"": -0.786067008972168, ""n"": 58}, {""branch"": 3, ""mean"": 3.6256077865422784, ""min"": -2.9692211151123047, ""n"": 59}]",82.08955223880596,93.35912722643774,0.03483409882762145,"[{""branch"": 0, ""mean"": 82.08955223880596, ""min"": 0.0, ""n"": 67}, {""branch"": 1, ""mean"": 98.21428571428571, ""min"": 0.0, ""n"": 56}, {""branch"": 2, ""mean"": 94.82758620689656, ""min"": 0.0, ""n"": 58}, {""branch"": 3, ""mean"": 98.30508474576271, ""min"": 0.0, ""n"": 59}]",1.0603274003509267,1.2882592006611935,0.7661813291936945,0.930882429692873,4,6,147,0.7799628625886182,0.44776119402985076,3.5,0.0923448269631221,0.06896551724137931,39.75,"[{""branch"": 0, ""dominant"": 5, ""fraction"": 0.44776119402985076, ""n"": 67, ""unique"": 5}, {""branch"": 1, ""dominant"": 2, ""fraction"": 0.9821428571428571, ""n"": 56, ""unique"": 2}, {""branch"": 2, ""dominant"": 0, ""fraction"": 0.7068965517241379, ""n"": 58, ""unique"": 5}, {""branch"": 3, ""dominant"": 4, ""fraction"": 0.9830508474576272, ""n"": 59, ""unique"": 2}]","[{""branch"": 0, ""dominant"": 945, ""fraction"": 0.07462686567164178, ""n"": 67, ""unique"": 48}, {""branch"": 1, ""dominant"": 435, ""fraction"": 0.10714285714285714, ""n"": 56, ""unique"": 31}, {""branch"": 2, ""dominant"": 197, ""fraction"": 0.06896551724137931, ""n"": 58, ""unique"": 45}, {""branch"": 3, ""dominant"": 772, ""fraction"": 0.11864406779661017, ""n"": 59, ""unique"": 35}]",1.0602222681045532,15.373381614685059,0.1832108497619629,0.3018868565559387,0.17353488031173647,2,3,8,16.79060074568192,26.294895603669374,0.9915273239962406,0.9998400824734175,0.993639865551319,0.25019145668583836,-0.3847913338144514,0.9937745472022704,0.3161311353299956,-0.2857996552834138,92.91666746139526,17.083334922790527,5.22916704416275,"{""edge_index"": 7, ""edge"": [4, 0], ""accuracy_loss"": 17.083334922790527, ""ablated_accuracy"": 75.83333253860474}",92.91666746139526,23.333334922790527,9.875000417232513,"{""edge_index"": 18, ""edge"": [0, 5], ""accuracy_loss"": 23.333334922790527, ""ablated_accuracy"": 69.58333253860474}"
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651_trainseed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651_trainseed3,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651,240,77.08333134651184,1.4389044046401978,-5.039382457733154,-0.14494181552837634,1.380469959620223,0.4705220784000421,"[{""branch"": 0, ""mean"": 2.7971195649744858, ""min"": 0.3018242120742798, ""n"": 67}, {""branch"": 1, ""mean"": 2.763678324633631, ""min"": 0.7148120999336243, ""n"": 58}, {""branch"": 2, ""mean"": 0.10602376440115142, ""min"": -3.899707555770874, ""n"": 57}, {""branch"": 3, ""mean"": -0.14494181552837634, ""min"": -5.039382457733154, ""n"": 58}]",25.862068965517242,76.20235934664247,0.199687406966359,"[{""branch"": 0, ""mean"": 100.0, ""min"": 100.0, ""n"": 67}, {""branch"": 1, ""mean"": 100.0, ""min"": 100.0, ""n"": 58}, {""branch"": 2, ""mean"": 78.94736842105263, ""min"": 0.0, ""n"": 57}, {""branch"": 3, ""mean"": 25.862068965517242, ""min"": 0.0, ""n"": 58}]",0.6537553130212912,0.99783335433708,0.4723471808092579,0.7209482851624871,4,5,86,0.6649228900867712,0.3793103448275862,3.75,0.11212539841626712,0.06896551724137931,29.25,"[{""branch"": 0, ""dominant"": 5, ""fraction"": 0.9104477611940298, ""n"": 67, ""unique"": 3}, {""branch"": 1, ""dominant"": 1, ""fraction"": 0.9137931034482759, ""n"": 58, ""unique"": 3}, {""branch"": 2, ""dominant"": 0, ""fraction"": 0.45614035087719296, ""n"": 57, ""unique"": 4}, {""branch"": 3, ""dominant"": 3, ""fraction"": 0.3793103448275862, ""n"": 58, ""unique"": 5}]","[{""branch"": 0, ""dominant"": 857, ""fraction"": 0.11940298507462686, ""n"": 67, ""unique"": 29}, {""branch"": 1, ""dominant"": 293, ""fraction"": 0.1724137931034483, ""n"": 58, ""unique"": 19}, {""branch"": 2, ""dominant"": 606, ""fraction"": 0.08771929824561403, ""n"": 57, ""unique"": 34}, {""branch"": 3, ""dominant"": 8, ""fraction"": 0.06896551724137931, ""n"": 58, ""unique"": 35}]",0.9809914231300354,11.415299415588379,0.2144945114850998,0.5556803345680237,0.384486516142744,1,2,6,15.401473390521,28.61141197531665,0.9238679095651603,0.99271187359809,0.956203037668558,0.2787174310078485,-0.4266699400631978,0.9578775988306096,0.3269349580851654,-0.3220919189714871,77.08333134651184,17.916667461395264,4.812498390674591,"{""edge_index"": 8, ""edge"": [5, 2], ""accuracy_loss"": 17.916667461395264, ""ablated_accuracy"": 59.16666388511658}",77.08333134651184,24.583333730697632,9.64583158493042,"{""edge_index"": 4, ""edge"": [4, 5], ""accuracy_loss"": 24.583333730697632, ""ablated_accuracy"": 52.49999761581421}"
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed2,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed2,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664,240,85.00000238418579,1.8972868919372559,-3.1232032775878906,1.7726994674713885,1.8881057334858313,0.03497906300075537,"[{""branch"": 0, ""mean"": 1.7792389769943393, ""min"": -0.03910267353057861, ""n"": 49}, {""branch"": 1, ""mean"": 1.7726994674713885, ""min"": -3.1232032775878906, ""n"": 61}, {""branch"": 2, ""mean"": 1.9237046892826373, ""min"": -2.5555570125579834, ""n"": 65}, {""branch"": 3, ""mean"": 2.0767798001949602, ""min"": -2.1827447414398193, ""n"": 65}]",78.46153846153847,85.70038860436986,0.04922433830021089,"[{""branch"": 0, ""mean"": 97.95918367346938, ""min"": 0.0, ""n"": 49}, {""branch"": 1, ""mean"": 78.68852459016394, ""min"": 0.0, ""n"": 61}, {""branch"": 2, ""mean"": 78.46153846153847, ""min"": 0.0, ""n"": 65}, {""branch"": 3, ""mean"": 87.6923076923077, ""min"": 0.0, ""n"": 65}]",0.7010323417502001,1.0683386461942734,0.5079630154339236,0.7741105337174461,4,6,106,0.7136706384949945,0.5538461538461539,4.5,0.11440281030444965,0.07692307692307693,33.0,"[{""branch"": 0, ""dominant"": 1, ""fraction"": 0.7959183673469388, ""n"": 49, ""unique"": 4}, {""branch"": 1, ""dominant"": 3, ""fraction"": 0.7049180327868853, ""n"": 61, ""unique"": 5}, {""branch"": 2, ""dominant"": 2, ""fraction"": 0.5538461538461539, ""n"": 65, ""unique"": 5}, {""branch"": 3, ""dominant"": 0, ""fraction"": 0.8, ""n"": 65, ""unique"": 4}]","[{""branch"": 0, ""dominant"": 253, ""fraction"": 0.14285714285714285, ""n"": 49, ""unique"": 25}, {""branch"": 1, ""dominant"": 565, ""fraction"": 0.11475409836065574, ""n"": 61, ""unique"": 34}, {""branch"": 2, ""dominant"": 361, ""fraction"": 0.12307692307692308, ""n"": 65, ""unique"": 38}, {""branch"": 3, ""dominant"": 32, ""fraction"": 0.07692307692307693, ""n"": 65, ""unique"": 35}]",1.2131569385528564,12.00390911102295,0.2312055081129074,0.4350455105304718,0.29469583413869804,2,3,7,14.71181500124104,27.806140569749907,0.9712294078462129,0.9996988666678706,0.9835899555249632,0.2787813407785473,-0.3501767233402711,0.9845114247124297,0.32854992038409175,-0.23676052641477957,85.00000238418579,28.75000238418579,8.166669309139252,"{""edge_index"": 1, ""edge"": [1, 2], ""accuracy_loss"": 28.75000238418579, ""ablated_accuracy"": 56.25}",85.00000238418579,32.91667103767395,13.250001966953278,"{""edge_index"": 1, ""edge"": [1, 2], ""accuracy_loss"": 32.91667103767395, ""ablated_accuracy"": 52.08333134651184}"
