topology_index,topology_id,topology_name,train_seed,completed,output,results_path,command
10,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651,3,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651_trainseed3,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651_trainseed3/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651_trainseed3 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 3 --input_mask_seed 3 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
10,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651,4,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651_trainseed4,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651_trainseed4/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651_trainseed4 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 4 --input_mask_seed 4 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
10,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651,5,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651_trainseed5,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651_trainseed5/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651_trainseed5 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 5 --input_mask_seed 5 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0193_c200_seed60651.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
11,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,1,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed1,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed1/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed1 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 1 --input_mask_seed 1 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
11,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,2,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed2,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed2/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed2 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 2 --input_mask_seed 2 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
11,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,3,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed3,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed3/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed3 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 3 --input_mask_seed 3 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
11,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,4,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed4,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed4/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed4 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 4 --input_mask_seed 4 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
11,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,5,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed5,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed5/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed5 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 5 --input_mask_seed 5 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
12,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664,1,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed1,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed1/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed1 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 1 --input_mask_seed 1 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
12,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664,2,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed2,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed2/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed2 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 2 --input_mask_seed 2 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
12,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664,3,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed3,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed3/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed3 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 3 --input_mask_seed 3 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
12,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664,4,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed4,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed4/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed4 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 4 --input_mask_seed 4 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
12,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664,5,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed5,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed5/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664_trainseed5 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 5 --input_mask_seed 5 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0206_c200_seed60664.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
13,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665,1,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed1,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed1/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed1 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 1 --input_mask_seed 1 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
13,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665,2,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed2,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed2/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed2 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 2 --input_mask_seed 2 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
13,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665,3,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed3,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed3/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed3 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 3 --input_mask_seed 3 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
13,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665,4,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed4,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed4/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed4 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 4 --input_mask_seed 4 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
13,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665,5,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed5,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed5/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665_trainseed5 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 5 --input_mask_seed 5 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0207_c200_seed60665.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
14,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,1,True,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed1,/Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed1/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed1 --edge_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/topologies/cycle_chords_n6_m20_seed3.json --seed 1 --input_mask_seed 1 --no_progress --input_mask_json /Users/aadarwal/code/statmech/topology/ICL/results/prospective_tree_diff_multiplicity_n6_m20_c200/masks/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710.json --K 128 --L 128 --D 4 --N 4 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
