run_dir,label,topology_name,n_samples,n_repeats,intervention,repeat,seed,baseline_target_accuracy,target_accuracy,target_accuracy_delta,baseline_target_logprob_margin_mean,target_logprob_margin_mean,target_logprob_margin_mean_delta,baseline_branch_active_tree_mi,branch_active_tree_mi,branch_active_tree_mi_delta,baseline_branch_active_root_mi,branch_active_root_mi,branch_active_root_mi_delta,tree_entropy_mean,tree_entropy_mean_delta,root_entropy_mean,root_entropy_mean_delta,active_tree_matched_comparison_gap_mean,active_tree_matched_comparison_gap_mean_delta,posterior_matched_comparison_gap_mean,posterior_matched_comparison_gap_mean_delta
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,context_block_shuffle,0,0,56.49999976158142,34.99999940395355,-21.50000035762787,0.7357673645019531,-0.45962032675743103,-1.1953876912593842,1.0195998721096933,0.998851441700013,-0.02074843040968022,0.4732233481893976,0.4687756666457405,-0.0044476815436571004,13.459159851074219,0.1917562484741211,0.9627835750579834,0.01722794771194458,-0.4206678972927503,0.027297311009778336,-0.3494709661115897,0.024096625089502333
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,context_block_shuffle,1,1,56.49999976158142,13.500000536441803,-42.99999922513962,0.7357673645019531,-3.6202356815338135,-4.356003046035767,1.0195998721096933,1.020652632794346,0.0010527606846526538,0.4732233481893976,0.5097982257663606,0.03657487757696298,13.603072166442871,0.33566856384277344,1.0030492544174194,0.057493627071380615,-0.417721508703459,0.03024369959906964,-0.3345984692926538,0.03896912190843821
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,context_block_shuffle,2,2,56.49999976158142,11.999999731779099,-44.50000002980232,0.7357673645019531,-3.353503704071045,-4.089271068572998,1.0195998721096933,1.0333732903942268,0.01377341828453349,0.4732233481893976,0.4757039340656702,0.0024805858762725896,13.540696144104004,0.27329254150390625,0.9976983070373535,0.0521426796913147,-0.421150148796874,0.026815059505654604,-0.3351123542810614,0.03845523692003061
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,edge_projection_permutation,0,1009,56.49999976158142,21.50000035762787,-34.99999940395355,0.7357673645019531,-3.048079490661621,-3.783846855163574,1.0195998721096933,0.8936255167698447,-0.12597435533984858,0.4732233481893976,0.06040722086920753,-0.4128161273201901,13.017007827758789,-0.2503957748413086,0.9163267016410828,-0.029228925704956055,-0.3703540990190604,0.0776111092834682,-0.32648778291417746,0.04707980828691455
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,edge_projection_permutation,1,1010,56.49999976158142,21.50000035762787,-34.99999940395355,0.7357673645019531,-2.746162176132202,-3.4819295406341553,1.0195998721096933,0.8684043084314113,-0.15119556367828202,0.4732233481893976,0.07973205754499459,-0.393491290644403,12.934678077697754,-0.33272552490234375,1.0493639707565308,0.10380834341049194,-0.34128295842530265,0.10668224987722597,-0.3129838654361517,0.06058372576494031
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,edge_projection_permutation,2,1011,56.49999976158142,20.999999344348907,-35.50000041723251,0.7357673645019531,-2.678102970123291,-3.413870334625244,1.0195998721096933,0.9039694079603752,-0.1156304641493181,0.4732233481893976,0.0515955413684872,-0.4216278068209104,13.356298446655273,0.08889484405517578,0.9882802367210388,0.042724609375,-0.3859418666453274,0.06202334165720119,-0.3485171853487569,0.02505040585233509
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,edge_rate_function_permutation,0,2018,56.49999976158142,27.000001072883606,-29.499998688697815,0.7357673645019531,-2.550030469894409,-3.2857978343963623,1.0195998721096933,0.8540396180283173,-0.16556025408137598,0.4732233481893976,0.03774232931751939,-0.4354810188718782,11.885375022888184,-1.382028579711914,1.0196003913879395,0.07404476404190063,-0.38473350935926953,0.06323169894325908,-0.3282523068593701,0.045315284341721884
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,edge_rate_function_permutation,1,2019,56.49999976158142,22.499999403953552,-34.00000035762787,0.7357673645019531,-2.639199733734131,-3.374967098236084,1.0195998721096933,0.7472966217494135,-0.2723032503602798,0.4732233481893976,0.08181023597265774,-0.39141311221673986,11.469858169555664,-1.7975454330444336,1.0048527717590332,0.059297144412994385,-0.3286058342653428,0.11935937403718583,-0.3192278185443056,0.05433977265678641
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,edge_rate_function_permutation,2,2020,56.49999976158142,27.500000596046448,-28.999999165534973,0.7357673645019531,-2.379183530807495,-3.1149508953094482,1.0195998721096933,0.8222972473587813,-0.19730262475091198,0.4732233481893976,0.10566168983558584,-0.36756165835381177,12.138754844665527,-1.1286487579345703,0.9845558404922485,0.03900021314620972,-0.36293304799304255,0.08503216030948607,-0.31433280652919277,0.05923478467189924
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,decoder_root_permutation,0,3027,56.49999976158142,37.99999952316284,-18.50000023841858,0.7357673645019531,-1.597448706626892,-2.333216071128845,1.0195998721096933,1.0195998721096933,0.0,0.4732233481893976,0.4732233481893976,0.0,13.267403602600098,0.0,0.9455556273460388,0.0,-0.4479652083025286,0.0,-0.373567591201092,0.0
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,decoder_root_permutation,1,3028,56.49999976158142,12.999999523162842,-43.50000023841858,0.7357673645019531,-4.35976505279541,-5.095532417297363,1.0195998721096933,1.0195998721096933,0.0,0.4732233481893976,0.4732233481893976,0.0,13.267403602600098,0.0,0.9455556273460388,0.0,-0.4479652083025286,0.0,-0.373567591201092,0.0
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,decoder_root_permutation,2,3029,56.49999976158142,21.99999988079071,-34.49999988079071,0.7357673645019531,-4.200315475463867,-4.93608283996582,1.0195998721096933,1.0195998721096933,0.0,0.4732233481893976,0.4732233481893976,0.0,13.267403602600098,0.0,0.9455556273460388,0.0,-0.4479652083025286,0.0,-0.373567591201092,0.0
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,randomize_K_direction,0,4036,56.49999976158142,25.999999046325684,-30.500000715255737,0.7357673645019531,-2.9058032035827637,-3.641570568084717,1.0195998721096933,0.9179534232563344,-0.10164644885335883,0.4732233481893976,0.033245257009301636,-0.43997809118009595,11.336260795593262,-1.931142807006836,0.8139895796775818,-0.13156604766845703,-0.11586523369204597,0.33209997461048263,-0.0913938625766368,0.2821737286244552
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,randomize_K_direction,1,4037,56.49999976158142,31.999999284744263,-24.500000476837158,0.7357673645019531,-2.1383683681488037,-2.874135732650757,1.0195998721096933,0.9560547480273578,-0.06354512408233548,0.4732233481893976,0.049170496048417396,-0.4240528521409802,11.63326644897461,-1.6341371536254883,0.9718081951141357,0.026252567768096924,-0.11929941367210628,0.32866579463042234,-0.08799180313086613,0.2855757880702259
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed1,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,randomize_K_direction,2,4038,56.49999976158142,23.000000417232513,-33.49999934434891,0.7357673645019531,-2.7531142234802246,-3.4888815879821777,1.0195998721096933,0.9225396750106785,-0.09706019709901481,0.4732233481893976,0.07644264704124393,-0.39678070114815367,10.983833312988281,-2.2835702896118164,0.8604339361190796,-0.08512169122695923,-0.13346483318663602,0.31450037511589257,-0.11109082522312001,0.262476765977972
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,context_block_shuffle,0,0,81.00000023841858,31.49999976158142,-49.50000047683716,2.2247443199157715,-1.4254159927368164,-3.650160312652588,1.1695882881011022,1.2618780296208423,0.09228974151974012,0.7393255023859516,0.8595435156093448,0.1202180132233932,13.050537109375,-0.35138797760009766,1.050848126411438,-0.006723761558532715,-0.3593907498305055,0.011899886170885388,-0.2809825864484039,0.008027787383110496
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,context_block_shuffle,1,1,81.00000023841858,2.9999999329447746,-78.0000003054738,2.2247443199157715,-5.231518745422363,-7.456263065338135,1.1695882881011022,1.1267265897215246,-0.04286169837957754,0.7393255023859516,0.689697487767041,-0.04962801461891064,13.234999656677246,-0.16692543029785156,1.0342259407043457,-0.023345947265625,-0.38468841760392686,-0.013397781602535963,-0.3109098595378937,-0.021899485706379285
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,context_block_shuffle,2,2,81.00000023841858,5.499999970197678,-75.5000002682209,2.2247443199157715,-4.4184675216674805,-6.643211841583252,1.1695882881011022,1.195559690098526,0.02597140199742376,0.7393255023859516,0.744555781499991,0.005230279114039393,13.280177116394043,-0.12174797058105469,1.0686253309249878,0.01105344295501709,-0.3844036986449335,-0.013113062643542617,-0.3132855996475891,-0.02427522581607472
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,edge_projection_permutation,0,1009,81.00000023841858,30.000001192092896,-50.999999046325684,2.2247443199157715,-2.954580783843994,-5.179325103759766,1.1695882881011022,0.8994310006069715,-0.2701572874941307,0.7393255023859516,0.07077591226515194,-0.6685495901207997,12.878186225891113,-0.5237388610839844,0.9068261981010437,-0.150745689868927,-0.3231327529527711,0.04815788304861979,-0.281083970616173,0.007926403215341382
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,edge_projection_permutation,1,1010,81.00000023841858,27.500000596046448,-53.49999964237213,2.2247443199157715,-3.802036762237549,-6.02678108215332,1.1695882881011022,0.9139061434318263,-0.25568214466927586,0.7393255023859516,0.09361890129333303,-0.6457066010926186,12.3976469039917,-1.0042781829833984,0.826643705368042,-0.2309281826019287,-0.307041502009475,0.0642491339919159,-0.2724532268532151,0.016557146978299297
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,edge_projection_permutation,2,1011,81.00000023841858,24.500000476837158,-56.49999976158142,2.2247443199157715,-2.592909574508667,-4.8176538944244385,1.1695882881011022,0.8995102446570782,-0.270078043444024,0.7393255023859516,0.046384892224809716,-0.692940610161142,12.033768653869629,-1.3681564331054688,0.9737794995307922,-0.08379238843917847,-0.3390064331192896,0.03228420288210132,-0.2982222275613323,-0.00921185372981792
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,edge_rate_function_permutation,0,2018,81.00000023841858,25.499999523162842,-55.50000071525574,2.2247443199157715,-2.5732877254486084,-4.79803204536438,1.1695882881011022,0.8423452405011437,-0.3272430475999585,0.7393255023859516,0.0625286645405971,-0.6767968378453545,11.90335464477539,-1.498570442199707,0.9948737621307373,-0.0626981258392334,-0.2552150116319006,0.11607562436949032,-0.22751162511049755,0.06149874872101685
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_random_sc_seed3_c200/random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1_trainseed2,random_sc_n6_m20_seed3__mask_random_sc_n6_m20_seed3__mask0000_entry_random_c200_seed1,200,3,edge_rate_function_permutation,1,2019,81.00000023841858,24.500000476837158,-56.49999976158142,2.2247443199157715,-3.084015130996704,-5.308759450912476,1.1695882881011022,0.9829201670289103,-0.18666812107219188,0.7393255023859516,0.04275022302845604,-0.6965752793574956,12.431108474731445,-0.9708166122436523,0.9009021520614624,-0.1566697359085083,-0.31443538897687034,0.05685524702452055,-0.27545744392640514,0.013552929905109257
