run_dir,label,topology_id,target_accuracy,target_logprob_margin_mean,target_logprob_margin_branch_mean_min,branch_active_tree_mi,branch_active_root_mi,branch_active_tree_nmi,active_tree_unique_count,tree_entropy_mean,posterior_matched_comparison_gap_mean,active_tree_matched_comparison_gap_mean,input_ablation_max_loss,physical_ablation_max_loss
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0100_base01_degree_balanced_seed60_rw5708776_trainseed1,mb0100_base01_degree_balanced_seed60_rw5708776_trainseed1,mb0100_base01_degree_balanced_seed60_rw5708776,94.9999988079071,4.637544631958008,2.3048048559576273,0.8728589846080738,0.8101555462935452,,,3.858616828918457,-0.37854828482504194,-0.49367480021069154,,
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed1,mb0122_base01_degree_balanced_seed60_rw5473513_trainseed1,mb0122_base01_degree_balanced_seed60_rw5473513,95.99999785423279,6.873736381530762,6.06671941280365,0.8856252292974006,0.8072933806767225,,,4.2098164558410645,-0.2900955856709848,-0.3930829852058281,,
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed1,mb0127_base01_degree_balanced_seed60_rw7026294_trainseed1,mb0127_base01_degree_balanced_seed60_rw7026294,98.50000143051147,5.897428035736084,4.4672941686585546,0.9735444541836791,0.8477413006587996,,,5.145556449890137,-0.3553074488311105,-0.4583605129757188,,
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0250_base03_random_sc_seed92_rw5413294_trainseed1,mb0250_base03_random_sc_seed92_rw5413294_trainseed1,mb0250_base03_random_sc_seed92_rw5413294,71.49999737739563,2.219766855239868,-0.16206577979028225,0.6588808081344438,0.5873619824270876,,,5.110904216766357,-0.26891198376156106,-0.33701640917079323,,
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009,82.4999988079071,3.0909998416900635,2.228633664548397,0.8785331114332257,0.6269634813447246,,,3.7347748279571533,-0.34097300525778096,-0.44425558743156507,,
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112,61.500000953674316,1.759993314743042,0.1637204151068415,0.6237660360688164,0.5794336122153703,,,3.749340295791626,-0.3232191968310563,-0.3622380233705034,,
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586,97.50000238418579,5.611473560333252,5.431406888046435,0.9005823436447256,0.8136563190942272,,,5.339205265045166,-0.25139352086248257,-0.33855509534952416,,
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647,93.99999976158142,4.005131721496582,2.1598932296037674,0.9351060495569748,0.8619603564777796,,,6.611506462097168,-0.35547459910577517,-0.49698337411903637,,
