topology_id,topology_name,family,physical_topology_name,mask_name,input_mask_name,edge_json,input_mask_json,n_nodes,n_edges,n_context,z_dim,p,d_rel,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,support_fraction,support_min,support_mean,support_max,rank_mass_min,rank_mass_mean,rank_mass_max,rank_mass_gini,rank_dim_mass_min,rank_dim_mass_mean,rank_dim_mass_max,rank_dim_mass_gini,rank_nonzero_fraction,rank_weight_entropy,rank_weight_effective_entries,rooted_polytope_n_roots,rooted_polytope_common_rank_total,rooted_polytope_common_rank_mean,rooted_polytope_common_rank_max,rooted_polytope_supported_branch_dim_fraction,rooted_polytope_branch_root_support_min,rooted_polytope_branch_root_support_mean,rooted_polytope_branch_root_support_max,rooted_polytope_branch_root_support_gini,rooted_polytope_branch_best_rank_min,rooted_polytope_branch_best_rank_mean,rooted_polytope_branch_best_rank_max,rooted_polytope_branch_best_rank_gini,rooted_polytope_root_rank_mass_min,rooted_polytope_root_rank_mass_mean,rooted_polytope_root_rank_mass_max,rooted_polytope_root_rank_mass_gini,rooted_polytope_root_rank_mass_effective,oracle_test_accuracy,oracle_test_margin_mean,oracle_test_margin_p10,oracle_test_margin_finite_fraction,rank_weighted_oracle_test_accuracy,rank_weighted_oracle_test_margin_mean,rank_weighted_oracle_test_margin_p10,rank_weighted_oracle_test_margin_finite_fraction,linear_test_accuracy,linear_test_margin_mean,linear_test_margin_p10,linear_test_margin_finite_fraction,rank_weighted_linear_test_accuracy,rank_weighted_linear_test_margin_mean,rank_weighted_linear_test_margin_p10,rank_weighted_linear_test_margin_finite_fraction,linear_weight_norm,weighted_linear_weight_norm,tropical_feature_trials,tropical_feature_mode,tropical_projection_radius,tropical_edge_bias_scale,tropical_linear_train_accuracy_mean,tropical_linear_train_accuracy_max,tropical_linear_train_accuracy_std,tropical_linear_test_accuracy_mean,tropical_linear_test_accuracy_max,tropical_linear_test_accuracy_std,tropical_linear_test_margin_p10_mean,tropical_linear_test_margin_p10_max,tropical_linear_test_margin_p10_std,tropical_root_feature_effective_rank_mean,tropical_root_feature_effective_rank_max,tropical_root_feature_effective_rank_std,tropical_root_feature_variance_mean,tropical_root_feature_variance_max,tropical_root_feature_variance_std,normal_fan_trials,normal_fan_branch_root_nmi_mean,normal_fan_branch_root_nmi_max,normal_fan_branch_root_nmi_std,normal_fan_branch_tree_nmi_mean,normal_fan_branch_tree_nmi_max,normal_fan_branch_tree_nmi_std,normal_fan_active_root_count_mean,normal_fan_active_root_count_max,normal_fan_active_root_count_std,normal_fan_active_tree_count_mean,normal_fan_active_tree_count_max,normal_fan_active_tree_count_std,normal_fan_branch_active_tree_count_min_mean,normal_fan_branch_active_tree_count_min_max,normal_fan_branch_active_tree_count_min_std,gamma_star_proxy_trials,gamma_star_projection_radius,gamma_star_decoder_radius,gamma_star_edge_bias_radius,gamma_star_mode,gamma_star_selected_trial,gamma_star_selected_train_branch_margin_p10_min,gamma_star_selected_train_branch_margin_mean_min,gamma_star_selected_test_branch_margin_p10_min,gamma_star_selected_test_branch_margin_mean_min,gamma_star_selected_test_sample_margin_min,gamma_star_selected_test_accuracy,gamma_star_selected_projection_norm,gamma_star_selected_decoder_norm,gamma_star_train_branch_margin_p10_min_mean,gamma_star_train_branch_margin_p10_min_max,gamma_star_train_branch_margin_p10_min_std,gamma_star_test_branch_margin_p10_min_mean,gamma_star_test_branch_margin_p10_min_max,gamma_star_test_branch_margin_p10_min_std,gamma_star_test_branch_margin_mean_min_mean,gamma_star_test_branch_margin_mean_min_max,gamma_star_test_branch_margin_mean_min_std,gamma_star_test_accuracy_mean,gamma_star_test_accuracy_max,gamma_star_test_accuracy_std,gamma_star_projection_norm_mean,gamma_star_projection_norm_max,gamma_star_projection_norm_std,gamma_star_decoder_norm_mean,gamma_star_decoder_norm_max,gamma_star_decoder_norm_std,gamma_star_opt_available,gamma_star_opt_restarts,gamma_star_opt_steps,gamma_star_opt_learning_rate,gamma_star_opt_projection_radius,gamma_star_opt_decoder_radius,gamma_star_opt_edge_bias_radius,gamma_star_opt_mode,gamma_star_opt_branch_softmin_temperature,gamma_star_opt_incorrect_temperature,gamma_star_opt_selected_restart,gamma_star_opt_selected_train_branch_margin_p10_min,gamma_star_opt_selected_train_branch_margin_mean_min,gamma_star_opt_selected_test_branch_margin_p10_min,gamma_star_opt_selected_test_branch_margin_mean_min,gamma_star_opt_selected_test_sample_margin_min,gamma_star_opt_selected_test_accuracy,gamma_star_opt_selected_projection_norm,gamma_star_opt_selected_decoder_norm,gamma_star_opt_selected_edge_bias_norm,gamma_star_opt_train_branch_margin_p10_min_mean,gamma_star_opt_train_branch_margin_p10_min_max,gamma_star_opt_train_branch_margin_p10_min_std,gamma_star_opt_test_branch_margin_p10_min_mean,gamma_star_opt_test_branch_margin_p10_min_max,gamma_star_opt_test_branch_margin_p10_min_std,gamma_star_opt_test_branch_margin_mean_min_mean,gamma_star_opt_test_branch_margin_mean_min_max,gamma_star_opt_test_branch_margin_mean_min_std,gamma_star_opt_test_accuracy_mean,gamma_star_opt_test_accuracy_max,gamma_star_opt_test_accuracy_std,gamma_star_opt_projection_norm_mean,gamma_star_opt_projection_norm_max,gamma_star_opt_projection_norm_std,gamma_star_opt_decoder_norm_mean,gamma_star_opt_decoder_norm_max,gamma_star_opt_decoder_norm_std,gamma_star_opt_edge_bias_norm_mean,gamma_star_opt_edge_bias_norm_max,gamma_star_opt_edge_bias_norm_std
g0040_cycle_chords_seed41,cycle_chords,cycle_chords,cycle_chords_n5_m12_seed41,,full,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0040_cycle_chords_seed41.json,,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,114.0,3.8,7.0,1.0,4.0,4.0,4.0,0.0,14.0,14.0,14.0,0.0,0.0,22.8,42.0,0.3789473684210527,3.657908838077673,1.0,2.1642847398117153,0.23649033306598813,1.0,1.0,2.1642847398117153,0.23649033306598813,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.2866939515357189,0.2866939515357189,2,logsumexp,1.0,0.0,0.43666666666666665,0.44666666666666666,0.009999999999999981,0.30666666666666664,0.32,0.013333333333333336,-0.17144033069449183,-0.05447796783968083,0.11696236285481099,1.9557583255275166,2.310239397582177,0.3544810720546605,2.0674398224086064,2.0736894918517907,0.006249669443184391,2,0.02336951478537952,0.04017082392694977,0.01680130914157025,0.13799674145349108,0.16195731964062254,0.023960578187131452,4.5,5.0,0.5,55.0,56.0,1.0,32.0,36.0,4.0,8,1.0,1.0,0.0,logsumexp,1,-0.04361677707605667,-0.027230026464145792,-0.06206582051412621,-0.035336597630320044,-0.19835756556134654,0.36333333333333334,1.0,1.0,-0.09121208221808552,-0.04361677707605667,0.026979771369978707,-0.10632650607103857,-0.06206582051412621,0.028330203936531788,-0.04550561620655155,-0.023465616860151715,0.011735734591981323,0.33291666666666664,0.36333333333333334,0.02524532409950185,1.0,1.0,3.925231146709438e-17,1.0,1.0,7.850462293418876e-17,True,2,80,0.03,1.0,1.0,0.0,logsumexp,0.25,0.25,0,-0.4788920859042068,-0.016859762353253118,-0.5659356208757902,-0.07900644825743483,-0.8802469881574839,0.4166666666666667,0.9999999999997048,0.9999999999990241,0.0,-0.4818258842460874,-0.4788920859042068,0.0029337983418805946,-0.6091126342218833,-0.5659356208757902,0.04317701334609314,-0.056738922535119564,-0.0344713968128043,0.022267525722315266,0.44333333333333336,0.47,0.026666666666666644,0.9999999999996272,0.9999999999997048,7.766012041210945e-14,0.9999999999990513,0.9999999999990785,2.7200464103316335e-14,0.0,0.0,0.0
g0045_cycle_chords_seed46,cycle_chords,cycle_chords,cycle_chords_n5_m12_seed46,,full,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0045_cycle_chords_seed46.json,,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,156.0,5.2,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,30.0,31.2,36.0,0.030769230769230882,4.985752875393529,1.0,2.1642847398117153,0.23649033306598813,1.0,1.0,2.1642847398117153,0.23649033306598813,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.2866939515357189,0.2866939515357189,2,logsumexp,1.0,0.0,0.44833333333333336,0.4633333333333333,0.014999999999999986,0.3483333333333334,0.38333333333333336,0.035,-0.12840437845000685,-0.12414072445700569,0.0042636539930011735,2.6959658584819897,2.79616169554513,0.10019583706314061,0.05755799595980278,0.06664274118275619,0.009084745222953411,2,0.013761452544380139,0.015287555347489153,0.0015261028031090147,0.11965281807676953,0.12349312333736993,0.0038403052606003976,5.0,5.0,0.0,45.5,49.0,3.5,28.5,31.0,2.5,8,1.0,1.0,0.0,logsumexp,4,-0.10094310636327056,-0.049710222925920367,-0.11432926677586046,-0.05167756267718313,-0.21615786353068978,0.3466666666666667,1.0,1.0000000000000002,-0.17805980720313072,-0.10094310636327056,0.08888232191955303,-0.20350586038955515,-0.11432926677586046,0.09132345764605876,-0.09513638940746935,-0.05167756267718313,0.04986868201749415,0.36083333333333334,0.39,0.022958295523259845,1.0,1.0,3.925231146709438e-17,1.0,1.0000000000000002,9.614813431917819e-17,True,2,80,0.03,1.0,1.0,0.0,logsumexp,0.25,0.25,0,-0.3688838529577746,0.04219084310535147,-0.5020255737285756,-0.06691957910036793,-0.91368342493815,0.48,0.9999999999997065,0.9999999999991306,0.0,-0.37935788947979643,-0.3688838529577746,0.010474036522021862,-0.48615639105583497,-0.4702872083830944,0.015869182672740595,-0.06452930664389525,-0.06213903418742258,0.0023902724564726745,0.47,0.48,0.009999999999999981,0.9999999999996703,0.9999999999997065,3.6193270602780103e-14,0.9999999999991227,0.9999999999991306,7.827269169186098e-15,0.0,0.0,0.0
g0082_cycle_chords_seed83,cycle_chords,cycle_chords,cycle_chords_n5_m12_seed83,,full,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0082_cycle_chords_seed83.json,,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,120.0,4.0,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,12.0,24.0,36.0,0.19999999999999996,4.6855322715632255,1.0,2.1642847398117153,0.23649033306598813,1.0,1.0,2.1642847398117153,0.23649033306598813,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.2866939515357189,0.2866939515357189,2,logsumexp,1.0,0.0,0.43166666666666664,0.47333333333333333,0.04166666666666666,0.31666666666666665,0.3333333333333333,0.016666666666666663,-0.1689930106553002,-0.10376361386067798,0.06522939679462221,2.7649844219950754,2.981116361275744,0.21613193928066843,0.3093866917750788,0.3177834239406539,0.0083967321655751,2,0.02984437737976662,0.040407278535959844,0.010562901156193226,0.09905251224988754,0.10355719353865758,0.004504681288770046,5.0,5.0,0.0,31.5,33.0,1.5,22.0,23.0,1.0,8,1.0,1.0,0.0,logsumexp,3,-0.08700757821168015,-0.046837939113682295,-0.10078384754332323,-0.05274872530933277,-0.28071321609430266,0.3433333333333333,1.0,0.9999999999999998,-0.19552391792418775,-0.08700757821168015,0.0743887358684698,-0.22224176566454396,-0.10078384754332323,0.088378812509863,-0.10845125329594237,-0.03544239347512845,0.04894321023476564,0.3491666666666666,0.37,0.013919410907075058,1.0,1.0,3.925231146709438e-17,1.0,1.0,8.777083671441753e-17,True,2,80,0.03,1.0,1.0,0.0,logsumexp,0.25,0.25,1,-0.3980260068273222,0.027783811236386846,-0.5029445732314335,-0.07878998358045987,-0.9519733573006421,0.47333333333333333,0.9999999999996524,0.99999999999911,0.0,-0.4463025066431876,-0.3980260068273222,0.048276499815865376,-0.5798573259371532,-0.5029445732314335,0.07691275270571973,-0.0691027920843703,-0.05941560058828073,0.00968719149608957,0.4666666666666667,0.47333333333333333,0.006666666666666654,0.9999999999996885,0.9999999999997246,3.608224830031759e-14,0.9999999999991183,0.9999999999991265,8.215650382226158e-15,0.0,0.0,0.0
g0085_cycle_chords_seed86,cycle_chords,cycle_chords,cycle_chords_n5_m12_seed86,,full,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0085_cycle_chords_seed86.json,,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,126.0,4.2,7.0,1.0,4.0,4.0,4.0,0.0,14.0,14.0,14.0,0.0,0.0,25.2,42.0,0.32380952380952377,3.833623075746253,1.0,2.1642847398117153,0.23649033306598813,1.0,1.0,2.1642847398117153,0.23649033306598813,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.2866939515357189,0.2866939515357189,2,logsumexp,1.0,0.0,0.44,0.44333333333333336,0.003333333333333355,0.3566666666666667,0.37333333333333335,0.016666666666666663,-0.08939621425764221,-0.07521806735657392,0.014178146901068299,2.599124477403082,2.8151876175092676,0.21606314010618566,1.377670913600628,1.4256734462279512,0.048002532627323236,2,0.03194238778904055,0.049790263163284575,0.017847875374244024,0.11990199473040858,0.15241804970850842,0.03251605497809985,4.5,5.0,0.5,41.0,42.0,1.0,25.0,26.0,1.0,8,1.0,1.0,0.0,logsumexp,5,-0.0767307037607172,-0.0337528948364169,-0.08781573333104453,-0.04207200888505419,-0.14328907071049135,0.36333333333333334,1.0,1.0000000000000002,-0.16802906181922683,-0.0767307037607172,0.09255219812607286,-0.1990256428229563,-0.08781573333104453,0.11778127803543946,-0.085234688223019,-0.038854120681452275,0.04529043874075769,0.34291666666666665,0.41,0.034255474015111795,1.0,1.0,3.925231146709438e-17,1.0,1.0000000000000002,1.1102230246251565e-16,True,2,80,0.03,1.0,1.0,0.0,logsumexp,0.25,0.25,1,-0.5102334087886115,-0.029397593166823607,-0.7031223681197349,-0.07944992678793077,-0.9855913774523535,0.48333333333333334,0.9999999999995941,0.9999999999990619,0.0,-0.595091823898126,-0.5102334087886115,0.08485841510951458,-0.8054112036582639,-0.7031223681197349,0.10228883553852897,-0.06843241268304774,-0.057414898578164716,0.011017514104883025,0.4766666666666667,0.48333333333333334,0.006666666666666682,0.9999999999996327,0.9999999999996715,3.869131222965203e-14,0.9999999999990831,0.9999999999991043,2.120525977034049e-14,0.0,0.0,0.0
g0097_random_sc_seed2,random_sc,random_sc,random_sc_n5_m12_seed2,,full,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0097_random_sc_seed2.json,,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,108.0,3.6,7.0,1.0,4.0,4.0,4.0,0.0,14.0,14.0,14.0,0.0,0.0,21.6,42.0,0.4222222222222223,3.4154537440980675,1.0,2.1642847398117153,0.23649033306598813,1.0,1.0,2.1642847398117153,0.23649033306598813,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.2866939515357189,0.2866939515357189,2,logsumexp,1.0,0.0,0.43666666666666665,0.44333333333333336,0.006666666666666682,0.31166666666666665,0.31333333333333335,0.0016666666666666774,-0.19796806689551122,-0.17388164464797573,0.024086422247535474,2.4620275898007113,2.632488696966883,0.17046110716617147,1.9698061103728435,2.0008448614041088,0.031038751031265188,2,0.019544437577787163,0.03621937539453773,0.016674937816750564,0.1326519432210007,0.1592918763501164,0.026639933129115688,4.5,5.0,0.5,48.0,52.0,4.0,30.0,31.0,1.0,8,1.0,1.0,0.0,logsumexp,4,-0.05884021016062737,-0.0279384727214658,-0.054946675056438445,-0.02771978063806012,-0.12575706500514794,0.37,1.0,0.9999999999999999,-0.13479547997345406,-0.05884021016062737,0.045343575997558325,-0.14692677155955544,-0.054946675056438445,0.05100545696551172,-0.06287216596143283,-0.02771978063806012,0.019155306523268346,0.34291666666666665,0.38666666666666666,0.03212118978701338,1.0,1.0,3.925231146709438e-17,1.0,1.0,6.798699777552591e-17,True,2,80,0.03,1.0,1.0,0.0,logsumexp,0.25,0.25,1,-0.3910679078980307,-0.004306391594661774,-0.5116453056897298,-0.08208507835453135,-0.8937471431329835,0.43666666666666665,0.9999999999996083,0.7907917283287061,0.0,-0.4077900076153821,-0.3910679078980307,0.01672209971735142,-0.521068209615175,-0.5116453056897298,0.009422903925445203,-0.09008332151958134,-0.08208507835453135,0.00799824316504999,0.45499999999999996,0.47333333333333333,0.01833333333333334,0.999999999999651,0.9999999999996937,4.268811138989824e-14,0.8953958641638831,0.9999999999990601,0.10460413583517697,0.0,0.0,0.0
g0187_random_sc_seed92,random_sc,random_sc,random_sc_n5_m12_seed92,,full,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0187_random_sc_seed92.json,,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,168.0,5.6,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,30.0,33.6,42.0,0.0714285714285714,4.950950773339135,1.0,2.1642847398117153,0.23649033306598813,1.0,1.0,2.1642847398117153,0.23649033306598813,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.2866939515357189,0.2866939515357189,2,logsumexp,1.0,0.0,0.4,0.4033333333333333,0.003333333333333327,0.295,0.3233333333333333,0.02833333333333332,-0.23309852855118685,-0.06703925650147739,0.16605927204970944,2.7645885433130193,3.114868226204846,0.35027968289182665,0.29644770969190676,0.31618760510938937,0.01973989541748261,2,0.03300133537495677,0.050461580905664195,0.017460245530707432,0.1270311696488419,0.13932757308736046,0.012296403438518573,5.0,5.0,0.0,53.5,56.0,2.5,34.0,35.0,1.0,8,1.0,1.0,0.0,logsumexp,4,-0.03460834272138138,-0.013608668927315947,-0.035228849493246985,-0.016068121670203054,-0.08022739909735982,0.45666666666666667,1.0,0.9999999999999999,-0.116749619673234,-0.03460834272138138,0.05924968880856491,-0.1384814550032187,-0.035228849493246985,0.06828893251649247,-0.06418105408340563,-0.016068121670203054,0.042328104422985534,0.3729166666666667,0.45666666666666667,0.04501350106110141,1.0,1.0,3.925231146709438e-17,1.0,1.0000000000000002,1.3597399555105182e-16,True,2,80,0.03,1.0,1.0,0.0,logsumexp,0.25,0.25,1,-0.3296217727572251,0.031157213904081823,-0.4275056723694668,-0.07403949120521847,-0.7128746395259999,0.47,0.9999999999996657,0.9999999999990237,0.0,-0.34668762496571837,-0.3296217727572251,0.017065852208493243,-0.44332937787240045,-0.4275056723694668,0.015823705502933688,-0.06481002089567092,-0.05558055058612338,0.009229470309547544,0.46499999999999997,0.47,0.004999999999999977,0.999999999999684,0.9999999999997025,1.8374274911057768e-14,0.9999999999990852,0.9999999999991467,6.150635556423367e-14,0.0,0.0,0.0
g0267_hub_spoke_seed76,hub_spoke,hub_spoke,hub_spoke_n5_m12_seed76,,full,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0267_hub_spoke_seed76.json,,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,132.0,4.4,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,12.0,26.4,36.0,0.18181818181818188,4.695472215803778,1.0,2.1642847398117153,0.23649033306598813,1.0,1.0,2.1642847398117153,0.23649033306598813,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.2866939515357189,0.2866939515357189,2,logsumexp,1.0,0.0,0.38666666666666666,0.3933333333333333,0.006666666666666654,0.275,0.2866666666666667,0.011666666666666686,-0.23827593555574758,-0.2229782929227555,0.015297642632992076,2.736491579386514,2.822579821625349,0.08608824223883516,0.26868270623233975,0.2847660986359705,0.01608339240363077,2,0.03342162795057639,0.03453302903956537,0.0011114010889889774,0.09450102728104745,0.11828413640613973,0.02378310912509228,5.0,5.0,0.0,29.0,30.0,1.0,18.0,18.0,0.0,8,1.0,1.0,0.0,logsumexp,4,-0.13644573164857782,-0.04881517751574939,-0.1524341599681779,-0.07051893497528355,-0.28710858121836125,0.33666666666666667,1.0,0.9999999999999999,-0.21820611909894247,-0.13644573164857782,0.06202239156039158,-0.2421028216673696,-0.1524341599681779,0.06715966399802785,-0.10690018874167256,-0.07051893497528355,0.02271435777584815,0.3404166666666667,0.38666666666666666,0.02969462633766139,1.0,1.0,3.925231146709438e-17,1.0,1.0,6.798699777552591e-17,True,2,80,0.03,1.0,1.0,0.0,logsumexp,0.25,0.25,1,-0.4523099610183222,0.011057350807781134,-0.5397534388238615,-0.06257162588756993,-1.1129426433453107,0.44,0.9999999999996491,0.9330037376157891,0.0,-0.4646639671377917,-0.4523099610183222,0.01235400611946949,-0.5409124086346768,-0.5397534388238615,0.001158969810815369,-0.06158706612037241,-0.06060250635317489,0.0009845597671975168,0.45333333333333337,0.4666666666666667,0.013333333333333336,0.9999999999996704,0.9999999999996917,2.1316282072803006e-14,0.9665018688074578,0.9999999999991265,0.03349813119166867,0.0,0.0,0.0
g0289_two_module_seed2,two_module,two_module,two_module_n5_m12_seed2,,full,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0289_two_module_seed2.json,,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,126.0,4.2,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,25.2,42.0,0.24761904761904763,4.499882124688024,1.0,2.1642847398117153,0.23649033306598813,1.0,1.0,2.1642847398117153,0.23649033306598813,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.2866939515357189,0.2866939515357189,2,logsumexp,1.0,0.0,0.44666666666666666,0.4866666666666667,0.04000000000000001,0.32833333333333337,0.34,0.011666666666666686,-0.17212382694088602,-0.16892574563100884,0.003198081309877157,2.0807618919039577,2.249496981316924,0.168735089412966,0.6194508666618852,0.6526721271978262,0.03322126053594093,2,0.022105054639349954,0.03793456624344823,0.015829511604098276,0.09593668633399492,0.11454457470741908,0.018607888373424156,5.0,5.0,0.0,35.5,36.0,0.5,26.5,28.0,1.5,8,1.0,1.0,0.0,logsumexp,3,-0.07931347214295381,-0.024248695878577333,-0.08120749870803443,-0.029272313615258977,-0.20329529373488398,0.36666666666666664,1.0,1.0,-0.14921980245570354,-0.07931347214295381,0.056474880790551775,-0.15869532615288634,-0.08120749870803443,0.06600302123481573,-0.07896123319527841,-0.029272313615258977,0.04672296336253175,0.34625,0.4066666666666667,0.03938547038919019,1.0,1.0,3.925231146709438e-17,1.0,1.0000000000000002,1.1775693440128312e-16,True,2,80,0.03,1.0,1.0,0.0,logsumexp,0.25,0.25,0,-0.3894048594316548,0.0203328144678133,-0.47762806676850394,-0.05927856635896533,-0.78647434594953,0.47333333333333333,0.999999999999693,0.9999999999991301,0.0,-0.424116326630005,-0.3894048594316548,0.03471146719835014,-0.5225623313030319,-0.47762806676850394,0.044934264534527896,-0.08408338680201738,-0.05927856635896533,0.024804820443052055,0.45499999999999996,0.47333333333333333,0.01833333333333334,0.9999999999996549,0.999999999999693,3.8025179112478514e-14,0.9582911043485906,0.9999999999991301,0.04170889565053959,0.0,0.0,0.0
g0295_two_module_seed9,two_module,two_module,two_module_n5_m12_seed9,,full,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0295_two_module_seed9.json,,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,138.0,4.6,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,27.6,42.0,0.20869565217391317,4.6338227144697735,1.0,2.1642847398117153,0.23649033306598813,1.0,1.0,2.1642847398117153,0.23649033306598813,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.7733333333333333,0.28091298361229233,-0.13462284672479186,1.0,0.2866939515357189,0.2866939515357189,2,logsumexp,1.0,0.0,0.44166666666666665,0.4766666666666667,0.035,0.31333333333333335,0.3233333333333333,0.009999999999999981,-0.16783832489624345,-0.15977343342203432,0.008064891474209149,2.3507572060101407,2.4419928143060163,0.09123560829587563,0.48348222204691194,0.5102587121512646,0.02677649010435268,2,0.023040277810335255,0.04104292578152209,0.01800264797118684,0.0877321574261856,0.1088620518807202,0.0211298944545346,5.0,5.0,0.0,34.5,36.0,1.5,26.5,29.0,2.5,8,1.0,1.0,0.0,logsumexp,3,-0.0807546196052493,-0.02507989858506639,-0.08582267936271538,-0.031828147454398194,-0.2197520384926006,0.3433333333333333,1.0,1.0,-0.21138861876650275,-0.0807546196052493,0.09929843764752071,-0.22920742761855573,-0.08582267936271538,0.10259161660080486,-0.10609864825977838,-0.031828147454398194,0.051051635557554244,0.33416666666666667,0.37,0.03369594436525955,1.0,1.0,3.925231146709438e-17,0.9841841480521252,1.0,0.041844811026693365,True,2,80,0.03,1.0,1.0,0.0,logsumexp,0.25,0.25,0,-0.4088097973744221,0.01796685529737575,-0.5398875685162866,-0.057078434936942625,-0.8498738780497657,0.4666666666666667,0.9999999999997103,0.9999999999991244,0.0,-0.43108491827279,-0.4088097973744221,0.022275120898367917,-0.5750877976855762,-0.5398875685162866,0.0352002291692895,-0.0696754478480232,-0.057078434936942625,0.012597012911080573,0.455,0.4666666666666667,0.011666666666666659,0.9999999999996612,0.9999999999997103,4.923842243363279e-14,0.9901355623577187,0.9999999999991244,0.009864437641405654,0.0,0.0,0.0
