run_dir,label,topology_id,intervention,repeat,baseline_target_accuracy,target_accuracy,target_accuracy_delta,baseline_branch_active_tree_mi,branch_active_tree_mi,branch_active_tree_mi_delta
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0250_base03_random_sc_seed92_rw5413294_trainseed1,mb0250_base03_random_sc_seed92_rw5413294_trainseed1,mb0250_base03_random_sc_seed92_rw5413294,stat_preserving_projection_scramble,1,71.49999737739563,29.499998688697815,-41.999998688697815,0.6588808081344438,0.28710627957231094,-0.3717745285621329
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0250_base03_random_sc_seed92_rw5413294_trainseed1,mb0250_base03_random_sc_seed92_rw5413294_trainseed1,mb0250_base03_random_sc_seed92_rw5413294,stat_preserving_branch_alignment_scramble,0,71.49999737739563,68.50000023841858,-2.999997138977051,0.6588808081344438,0.6017349260516768,-0.05714588208276705
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0250_base03_random_sc_seed92_rw5413294_trainseed1,mb0250_base03_random_sc_seed92_rw5413294_trainseed1,mb0250_base03_random_sc_seed92_rw5413294,stat_preserving_branch_alignment_scramble,1,71.49999737739563,28.49999964237213,-42.9999977350235,0.6588808081344438,0.5882823833220109,-0.07059842481243295
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0250_base03_random_sc_seed92_rw5413294_trainseed1,mb0250_base03_random_sc_seed92_rw5413294_trainseed1,mb0250_base03_random_sc_seed92_rw5413294,decoder_root_permutation,0,71.49999737739563,25.0,-46.49999737739563,0.6588808081344438,0.6588808081344438,0.0
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0250_base03_random_sc_seed92_rw5413294_trainseed1,mb0250_base03_random_sc_seed92_rw5413294_trainseed1,mb0250_base03_random_sc_seed92_rw5413294,decoder_root_permutation,1,71.49999737739563,43.99999976158142,-27.49999761581421,0.6588808081344438,0.6588808081344438,0.0
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009,context_block_shuffle,0,82.4999988079071,11.999999731779099,-70.499999076128,0.8785331114332257,0.84954794646834,-0.02898516496488568
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009,context_block_shuffle,1,82.4999988079071,11.999999731779099,-70.499999076128,0.8785331114332257,0.84954794646834,-0.02898516496488568
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009,stat_preserving_projection_scramble,0,82.4999988079071,30.500000715255737,-51.99999809265137,0.8785331114332257,0.37391111500832575,-0.5046219964248999
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009,stat_preserving_projection_scramble,1,82.4999988079071,27.000001072883606,-55.4999977350235,0.8785331114332257,0.32634295243356676,-0.552190158999659
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009,stat_preserving_branch_alignment_scramble,0,82.4999988079071,21.50000035762787,-60.999998450279236,0.8785331114332257,0.8262196020545511,-0.052313509378674516
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009,stat_preserving_branch_alignment_scramble,1,82.4999988079071,30.500000715255737,-51.99999809265137,0.8785331114332257,0.8305128192793119,-0.04802029215391379
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009,decoder_root_permutation,0,82.4999988079071,45.500001311302185,-36.99999749660492,0.8785331114332257,0.8785331114332257,0.0
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009_trainseed1,mb0347_base04_cycle_chords_seed41_rw3434009,decoder_root_permutation,1,82.4999988079071,18.50000023841858,-63.999998569488525,0.8785331114332257,0.8785331114332257,0.0
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112,context_block_shuffle,0,61.500000953674316,23.999999463558197,-37.50000149011612,0.6237660360688164,0.6490353724237222,0.025269336354905803
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112,context_block_shuffle,1,61.500000953674316,23.999999463558197,-37.50000149011612,0.6237660360688164,0.6490353724237222,0.025269336354905803
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112,stat_preserving_projection_scramble,0,61.500000953674316,30.500000715255737,-31.00000023841858,0.6237660360688164,0.31946550078690533,-0.3043005352819111
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112,stat_preserving_projection_scramble,1,61.500000953674316,31.00000023841858,-30.500000715255737,0.6237660360688164,0.21045541983676183,-0.41331061623205456
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112,stat_preserving_branch_alignment_scramble,0,61.500000953674316,6.499999761581421,-55.000001192092896,0.6237660360688164,0.5902320576012794,-0.03353397846753703
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112,stat_preserving_branch_alignment_scramble,1,61.500000953674316,25.0,-36.500000953674316,0.6237660360688164,0.6338401066547187,0.010074070585902262
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112,decoder_root_permutation,0,61.500000953674316,50.0,-11.500000953674316,0.6237660360688164,0.6237660360688164,0.0
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112_trainseed1,mb0354_base04_cycle_chords_seed41_rw7178112,decoder_root_permutation,1,61.500000953674316,46.99999988079071,-14.500001072883606,0.6237660360688164,0.6237660360688164,0.0
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586,context_block_shuffle,0,97.50000238418579,2.500000037252903,-95.00000234693289,0.9005823436447256,0.9061160649836395,0.005533721338913944
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586,context_block_shuffle,1,97.50000238418579,2.500000037252903,-95.00000234693289,0.9005823436447256,0.9061160649836395,0.005533721338913944
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586,stat_preserving_projection_scramble,0,97.50000238418579,35.499998927116394,-62.0000034570694,0.9005823436447256,0.27874079985410605,-0.6218415437906195
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586,stat_preserving_projection_scramble,1,97.50000238418579,37.00000047683716,-60.50000190734863,0.9005823436447256,0.2639087934178962,-0.6366735502268294
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586,stat_preserving_branch_alignment_scramble,0,97.50000238418579,38.999998569488525,-58.500003814697266,0.9005823436447256,0.8933543616032904,-0.007227982041435155
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586,stat_preserving_branch_alignment_scramble,1,97.50000238418579,28.00000011920929,-69.5000022649765,0.9005823436447256,0.8874160159847636,-0.013166327659961952
