run_dir,label,topology_name,physical_topology_name,input_mask_name,input_mask_family,input_mask_seed,seed,topology_seed,n_nodes,n_edges,p,raw_physical_parameter_count,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,n_req,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_common_d_rel_source,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,comparison_branch_input_overlap_source,rank_D,effective_rank_D,condition_number_D,effective_rank_D_masked,condition_number_D_masked,root_tree_count_cv,root_tree_count_gini,edge_participation_var,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,train_acc_final,val_acc_final,icl_acc_final_eval,icl_acc_max_eval,icl_acc_mean_eval,iwl_acc_final_eval,test_in_dist,test_novel_classes,execution_time
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0023_baseg0354_degree_balanced_seed9_seed30_trainseed4,degrewire0023_baseg0354_degree_balanced_seed9_seed30_trainseed4,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed30,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed30,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.92615631133712,2.870924702501556,71.40925049069702,2.870924702501556,0.0,0.0,0.006466743560169165,0.1372549019607845,0.0,1.4,98.02,98.4,97.5,97.5,91.7,2.5,96.0,96.6,11.086053848266602
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0023_baseg0354_degree_balanced_seed9_seed30_trainseed5,degrewire0023_baseg0354_degree_balanced_seed9_seed30_trainseed5,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed30,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed30,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.92615631133712,2.870924702501556,71.40925049069702,2.870924702501556,0.0,0.0,0.006466743560169165,0.1372549019607845,0.0,1.4,84.06,84.2,84.0,84.0,74.9,2.5,83.8,83.4,12.116438150405884
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0024_baseg0354_degree_balanced_seed9_seed31_trainseed1,degrewire0024_baseg0354_degree_balanced_seed9_seed31_trainseed1,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed31,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed31,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.926156311337124,2.870924702501555,71.40925049069702,2.870924702501555,0.0,0.0,0.006466743560169165,0.1372549019607845,0.0,1.4,97.34,95.9,94.0,95.5,88.6,5.0,97.8,97.0,11.499072074890137
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0024_baseg0354_degree_balanced_seed9_seed31_trainseed2,degrewire0024_baseg0354_degree_balanced_seed9_seed31_trainseed2,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed31,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed31,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.926156311337124,2.870924702501555,71.40925049069702,2.870924702501555,0.0,0.0,0.006466743560169165,0.1372549019607845,0.0,1.4,96.68,95.7,96.0,96.0,82.15,1.0,96.6,95.6,11.760533809661865
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0024_baseg0354_degree_balanced_seed9_seed31_trainseed3,degrewire0024_baseg0354_degree_balanced_seed9_seed31_trainseed3,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed31,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed31,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.926156311337124,2.870924702501555,71.40925049069702,2.870924702501555,0.0,0.0,0.006466743560169165,0.1372549019607845,0.0,1.4,98.46,98.3,97.5,98.0,92.8,4.5,98.4,98.2,11.693795204162598
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0024_baseg0354_degree_balanced_seed9_seed31_trainseed4,degrewire0024_baseg0354_degree_balanced_seed9_seed31_trainseed4,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed31,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed31,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.926156311337124,2.870924702501555,71.40925049069702,2.870924702501555,0.0,0.0,0.006466743560169165,0.1372549019607845,0.0,1.4,98.9,97.9,99.5,99.5,93.75,2.5,97.2,98.4,11.786253213882446
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0024_baseg0354_degree_balanced_seed9_seed31_trainseed5,degrewire0024_baseg0354_degree_balanced_seed9_seed31_trainseed5,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed31,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed31,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.926156311337124,2.870924702501555,71.40925049069702,2.870924702501555,0.0,0.0,0.006466743560169165,0.1372549019607845,0.0,1.4,98.74,98.3,98.5,99.5,95.5,3.0,98.0,98.2,11.733314990997314
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0025_baseg0354_degree_balanced_seed9_seed32_trainseed1,degrewire0025_baseg0354_degree_balanced_seed9_seed32_trainseed1,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed32,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed32,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.81457393192577,3.0684933323307884,70.51659145540619,3.0684933323307884,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,74.68,75.9,80.5,80.5,69.75,4.5,74.8,75.0,11.554015159606934
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0025_baseg0354_degree_balanced_seed9_seed32_trainseed2,degrewire0025_baseg0354_degree_balanced_seed9_seed32_trainseed2,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed32,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed32,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.81457393192577,3.0684933323307884,70.51659145540619,3.0684933323307884,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,94.54,95.8,94.5,96.0,84.75,1.5,94.8,96.2,11.605780124664307
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0025_baseg0354_degree_balanced_seed9_seed32_trainseed3,degrewire0025_baseg0354_degree_balanced_seed9_seed32_trainseed3,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed32,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed32,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.81457393192577,3.0684933323307884,70.51659145540619,3.0684933323307884,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,95.48,93.5,96.0,96.0,85.4,4.5,95.8,95.4,12.044077157974243
