run_dir,label,topology_name,n_samples,n_repeats,intervention,repeat,seed,baseline_target_accuracy,target_accuracy,target_accuracy_delta,baseline_target_logprob_margin_mean,target_logprob_margin_mean,target_logprob_margin_mean_delta,baseline_branch_active_tree_mi,branch_active_tree_mi,branch_active_tree_mi_delta,baseline_branch_active_root_mi,branch_active_root_mi,branch_active_root_mi_delta,tree_entropy_mean,tree_entropy_mean_delta,root_entropy_mean,root_entropy_mean_delta,active_tree_matched_comparison_gap_mean,active_tree_matched_comparison_gap_mean_delta,posterior_matched_comparison_gap_mean,posterior_matched_comparison_gap_mean_delta
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n4_m6_N3_D2/g0001_cycle_chords_seed2_trainseed1,g0001_cycle_chords_seed2_trainseed1,cycle_chords_n4_m6_seed2,500,5,context_block_shuffle,0,0,65.39999842643738,5.200000107288361,-60.19999831914902,1.0527937412261963,-3.808739423751831,-4.861533164978027,0.4848911326001753,0.5199423506747141,0.03505121807453876,0.47916979928913705,0.5172247119867885,0.03805491269765149,1.6119794845581055,0.04069077968597412,0.49919945001602173,0.010523736476898193,-0.5585517524682401,0.01190957910160717,-0.4076080727087527,0.018848219825524593
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n4_m6_N3_D2/g0001_cycle_chords_seed2_trainseed1,g0001_cycle_chords_seed2_trainseed1,cycle_chords_n4_m6_seed2,500,5,context_block_shuffle,1,1,65.39999842643738,5.200000107288361,-60.19999831914902,1.0527937412261963,-3.808739423751831,-4.861533164978027,0.4848911326001753,0.5199423506747141,0.03505121807453876,0.47916979928913705,0.5172247119867885,0.03805491269765149,1.6119794845581055,0.04069077968597412,0.49919945001602173,0.010523736476898193,-0.5585517524682401,0.01190957910160717,-0.4076080727087527,0.018848219825524593
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n4_m6_N3_D2/g0001_cycle_chords_seed2_trainseed1,g0001_cycle_chords_seed2_trainseed1,cycle_chords_n4_m6_seed2,500,5,context_block_shuffle,2,2,65.39999842643738,5.200000107288361,-60.19999831914902,1.0527937412261963,-3.808739423751831,-4.861533164978027,0.4848911326001753,0.5199423506747141,0.03505121807453876,0.47916979928913705,0.5172247119867885,0.03805491269765149,1.6119794845581055,0.04069077968597412,0.49919945001602173,0.010523736476898193,-0.5585517524682401,0.01190957910160717,-0.4076080727087527,0.018848219825524593
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n4_m6_N3_D2/g0001_cycle_chords_seed2_trainseed1,g0001_cycle_chords_seed2_trainseed1,cycle_chords_n4_m6_seed2,500,5,context_block_shuffle,3,3,65.39999842643738,7.999999821186066,-57.39999860525131,1.0527937412261963,-3.9507577419281006,-5.003551483154297,0.4848911326001753,0.5107647354100555,0.025873602809880214,0.47916979928913705,0.5076493129000228,0.028479513610885743,1.6098084449768066,0.03851974010467529,0.49228715896606445,0.003611445426940918,-0.5403069726192309,0.030154358950616356,-0.4048237572093695,0.02163253532490783
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n4_m6_N3_D2/g0001_cycle_chords_seed2_trainseed1,g0001_cycle_chords_seed2_trainseed1,cycle_chords_n4_m6_seed2,500,5,context_block_shuffle,4,4,65.39999842643738,5.200000107288361,-60.19999831914902,1.0527937412261963,-3.808739423751831,-4.861533164978027,0.4848911326001753,0.5199423506747141,0.03505121807453876,0.47916979928913705,0.5172247119867885,0.03805491269765149,1.6119794845581055,0.04069077968597412,0.49919945001602173,0.010523736476898193,-0.5585517524682401,0.01190957910160717,-0.4076080727087527,0.018848219825524593
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n4_m6_N3_D2/g0001_cycle_chords_seed2_trainseed1,g0001_cycle_chords_seed2_trainseed1,cycle_chords_n4_m6_seed2,500,5,edge_projection_permutation,0,1009,65.39999842643738,33.399999141693115,-31.999999284744263,1.0527937412261963,-2.929206371307373,-3.9820001125335693,0.4848911326001753,0.18592984293135356,-0.29896128966882174,0.47916979928913705,0.07132845643751623,-0.4078413428516208,1.232211709022522,-0.3390769958496094,0.4825519919395447,-0.006123721599578857,-0.3108512989936603,0.2596100325761869,-0.3008681990648142,0.1255880934694631
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n4_m6_N3_D2/g0001_cycle_chords_seed2_trainseed1,g0001_cycle_chords_seed2_trainseed1,cycle_chords_n4_m6_seed2,500,5,edge_projection_permutation,1,1010,65.39999842643738,37.99999952316284,-27.399998903274536,1.0527937412261963,-2.8452298641204834,-3.8980236053466797,0.4848911326001753,0.13262668201538763,-0.35226445058478767,0.47916979928913705,0.023367969980503542,-0.4558018293086335,1.3077377080917358,-0.2635509967803955,0.48177099227905273,-0.006904721260070801,-0.2639638015096961,0.3064975300601511,-0.23999554464955933,0.18646074788471798
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n4_m6_N3_D2/g0001_cycle_chords_seed2_trainseed1,g0001_cycle_chords_seed2_trainseed1,cycle_chords_n4_m6_seed2,500,5,edge_projection_permutation,2,1011,65.39999842643738,20.000000298023224,-45.399998128414154,1.0527937412261963,-4.986087322235107,-6.038881063461304,0.4848911326001753,0.28475445061789534,-0.20013668198227996,0.47916979928913705,0.19281633633296816,-0.2863534629561689,1.3490468263626099,-0.22224187850952148,0.45460888743400574,-0.0340668261051178,-0.3819636328896561,0.18849769868019112,-0.3547415742324468,0.07171471830183052
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n4_m6_N3_D2/g0001_cycle_chords_seed2_trainseed1,g0001_cycle_chords_seed2_trainseed1,cycle_chords_n4_m6_seed2,500,5,edge_projection_permutation,3,1012,65.39999842643738,31.999999284744263,-33.399999141693115,1.0527937412261963,-2.42189359664917,-3.474687337875366,0.4848911326001753,0.19088761547774727,-0.294003517122428,0.47916979928913705,0.11245833595712618,-0.3667114633320109,0.9642555117607117,-0.6070331931114197,0.5403341054916382,0.05165839195251465,-0.27304439001130226,0.297416941558545,-0.28096284737661764,0.14549344515765966
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n4_m6_N3_D2/g0001_cycle_chords_seed2_trainseed1,g0001_cycle_chords_seed2_trainseed1,cycle_chords_n4_m6_seed2,500,5,edge_projection_permutation,4,1013,65.39999842643738,31.200000643730164,-34.199997782707214,1.0527937412261963,-2.878945827484131,-3.931739568710327,0.4848911326001753,0.28532052564114657,-0.19957060695902873,0.47916979928913705,0.15646695781889586,-0.3227028414702412,1.068735957145691,-0.5025527477264404,0.4724175035953522,-0.016258209943771362,-0.31366442271651257,0.25679690885333467,-0.29962917351425417,0.12682711902002314
