idx,selected,topology_id,topology_name,family,control_kind,seed,source_topology_id,source_topology_name,source_edge_json,source_n_edges,source_d_rel,source_effective_rank_D,source_root_tree_count_gini,source_edge_participation_gini,match_score,n_nodes,n_edges,p,edge_json,d_rel,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,rank_D,effective_rank_D,condition_number_D,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_cv,out_degree_cv,n_trees_total_enum
1233,1,ctrl1233_random_sc_for_ess0061_input_ablation_loss_m14,matched_control_random_sc_for_ess0061_input_ablation_loss_m14_seed1001237,matched_motif_control,random_sc,1001237,ess0061_input_ablation_loss_m14,essential_input_ablation_loss_n6_m14_0061,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50/topologies/ess0061_input_ablation_loss_m14.json,14.0,260.0,9.356164776778224,0.38888888888888884,0.24162826420890937,0.006647922834630293,6,14,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50_matched_controls/topologies/ctrl1233_random_sc_for_ess0061_input_ablation_loss_m14.json,260,52,52.0,52,0.0,52,52.0,52,0.0,13,9.406410973554589,5.521948361229651,0.3599999999999999,0.2360000000000002,0.0,1.6666666666666667,0.20203050891044214,0.40406101782088427,100
1351,1,ctrl1351_degree_rewire_for_ess0061_input_ablation_loss_m14,matched_control_degree_rewire_for_ess0061_input_ablation_loss_m14_seed1002574,matched_motif_control,degree_rewire,1002574,ess0061_input_ablation_loss_m14,essential_input_ablation_loss_n6_m14_0061,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50/topologies/ess0061_input_ablation_loss_m14.json,14.0,260.0,9.356164776778224,0.38888888888888884,0.24162826420890937,0.0,6,14,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50_matched_controls/topologies/ctrl1351_degree_rewire_for_ess0061_input_ablation_loss_m14.json,260,52,52.0,52,0.0,52,52.0,52,0.0,13,9.356164776778224,6.087013235989297,0.38888888888888884,0.24162826420890937,0.0,1.6666666666666667,0.47380354147934284,0.4738035414793428,93
1402,1,ctrl1402_random_sc_for_ess0068_input_ablation_loss_m16,matched_control_random_sc_for_ess0068_input_ablation_loss_m16_seed1101934,matched_motif_control,random_sc,1101934,ess0068_input_ablation_loss_m16,essential_input_ablation_loss_n6_m16_0068,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50/topologies/ess0068_input_ablation_loss_m16.json,16.0,300.0,11.47005110393074,0.44308943089430897,0.17164634146341484,0.007510989457847787,6,16,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50_matched_controls/topologies/ctrl1402_random_sc_for_ess0068_input_ablation_loss_m16.json,300,60,60.0,60,0.0,60,60.0,60,0.0,15,11.371528091839885,7.272425949078421,0.4530303030303029,0.19818181818181801,0.0,1.5666666666666667,0.27950849718747367,0.41457809879442503,220
1475,1,ctrl1475_degree_rewire_for_ess0068_input_ablation_loss_m16,matched_control_degree_rewire_for_ess0068_input_ablation_loss_m16_seed1102506,matched_motif_control,degree_rewire,1102506,ess0068_input_ablation_loss_m16,essential_input_ablation_loss_n6_m16_0068,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50/topologies/ess0068_input_ablation_loss_m16.json,16.0,300.0,11.47005110393074,0.44308943089430897,0.17164634146341484,0.0,6,16,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50_matched_controls/topologies/ctrl1475_degree_rewire_for_ess0068_input_ablation_loss_m16.json,300,60,60.0,60,0.0,60,60.0,60,0.0,15,11.47005110393074,7.420261680717139,0.44308943089430897,0.17164634146341484,0.0,1.5666666666666667,0.414578098794425,0.3535533905932738,246
1497,1,ctrl1497_random_sc_for_ess0072_input_ablation_loss_m12,matched_control_random_sc_for_ess0072_input_ablation_loss_m12_seed1201373,matched_motif_control,random_sc,1201373,ess0072_input_ablation_loss_m12,essential_input_ablation_loss_n6_m12_0072,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50/topologies/ess0072_input_ablation_loss_m12.json,12.0,220.0,7.81732779364382,0.3141025641025641,0.2185897435897437,0.009680870279401425,6,12,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50_matched_controls/topologies/ctrl1497_random_sc_for_ess0072_input_ablation_loss_m12.json,220,44,44.0,44,0.0,44,44.0,44,0.0,11,7.941668134004919,4.368150424612382,0.2999999999999998,0.24666666666666703,0.0,1.8666666666666667,0.408248290463863,0.408248290463863,50
1601,1,ctrl1601_degree_rewire_for_ess0072_input_ablation_loss_m12,matched_control_degree_rewire_for_ess0072_input_ablation_loss_m12_seed1202489,matched_motif_control,degree_rewire,1202489,ess0072_input_ablation_loss_m12,essential_input_ablation_loss_n6_m12_0072,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50/topologies/ess0072_input_ablation_loss_m12.json,12.0,220.0,7.81732779364382,0.3141025641025641,0.2185897435897437,0.00388687703664182,6,12,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50_matched_controls/topologies/ctrl1601_degree_rewire_for_ess0072_input_ablation_loss_m12.json,220,44,44.0,44,0.0,44,44.0,44,0.0,11,7.952715556006746,6.73201431249602,0.3181818181818181,0.216666666666667,0.0,1.8,0.5,0.408248290463863,55
1617,1,ctrl1617_random_sc_for_ess0073_input_ablation_loss_m14,matched_control_random_sc_for_ess0073_input_ablation_loss_m14_seed1301254,matched_motif_control,random_sc,1301254,ess0073_input_ablation_loss_m14,essential_input_ablation_loss_n6_m14_0073,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50/topologies/ess0073_input_ablation_loss_m14.json,14.0,260.0,9.64732516641825,0.26068376068376065,0.17692307692307674,0.0039300350670942895,6,14,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50_matched_controls/topologies/ctrl1617_random_sc_for_ess0073_input_ablation_loss_m14.json,260,52,52.0,52,0.0,52,52.0,52,0.0,13,9.776453168670965,4.626590218422782,0.25213675213675213,0.17527472527472532,0.0,1.6333333333333333,0.5345224838248487,0.3194382824999699,156
1721,1,ctrl1721_degree_rewire_for_ess0073_input_ablation_loss_m14,matched_control_degree_rewire_for_ess0073_input_ablation_loss_m14_seed1302353,matched_motif_control,degree_rewire,1302353,ess0073_input_ablation_loss_m14,essential_input_ablation_loss_n6_m14_0073,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50/topologies/ess0073_input_ablation_loss_m14.json,14.0,260.0,9.64732516641825,0.26068376068376065,0.17692307692307674,0.0031020689614876407,6,14,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50_matched_controls/topologies/ctrl1721_degree_rewire_for_ess0073_input_ablation_loss_m14.json,260,52,52.0,52,0.0,52,52.0,52,0.0,13,9.649546370295697,5.364354084753292,0.2749999999999999,0.17285714285714304,0.0,1.6333333333333333,0.4040610178208843,0.31943828249996986,120
1740,1,ctrl1740_random_sc_for_ess0076_input_ablation_loss_m14,matched_control_random_sc_for_ess0076_input_ablation_loss_m14_seed1401169,matched_motif_control,random_sc,1401169,ess0076_input_ablation_loss_m14,essential_input_ablation_loss_n6_m14_0076,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50/topologies/ess0076_input_ablation_loss_m14.json,14.0,260.0,9.316461105797337,0.3125,0.2735714285714286,0.007227412627044989,6,14,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50_matched_controls/topologies/ctrl1740_random_sc_for_ess0076_input_ablation_loss_m14.json,260,52,52.0,52,0.0,52,52.0,52,0.0,13,9.257142068176858,5.3371578638150226,0.28240740740740744,0.2666666666666666,0.0,1.6666666666666667,0.40406101782088427,0.40406101782088427,72
1807,1,ctrl1807_degree_rewire_for_ess0076_input_ablation_loss_m14,matched_control_degree_rewire_for_ess0076_input_ablation_loss_m14_seed1401639,matched_motif_control,degree_rewire,1401639,ess0076_input_ablation_loss_m14,essential_input_ablation_loss_n6_m14_0076,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50/topologies/ess0076_input_ablation_loss_m14.json,14.0,260.0,9.316461105797337,0.3125,0.2735714285714286,0.002860364237795342,6,14,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50_matched_controls/topologies/ctrl1807_degree_rewire_for_ess0076_input_ablation_loss_m14.json,260,52,52.0,52,0.0,52,52.0,52,0.0,13,9.41555295562591,5.232393820964893,0.3181818181818181,0.2727272727272727,0.0,1.6,0.40406101782088427,0.5345224838248487,88
1882,1,ctrl1882_random_sc_for_ess0077_input_ablation_loss_m14,matched_control_random_sc_for_ess0077_input_ablation_loss_m14_seed1501407,matched_motif_control,random_sc,1501407,ess0077_input_ablation_loss_m14,essential_input_ablation_loss_n6_m14_0077,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50/topologies/ess0077_input_ablation_loss_m14.json,14.0,260.0,9.316461105797343,0.3125,0.2735714285714286,0.011633809218472999,6,14,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50_matched_controls/topologies/ctrl1882_random_sc_for_ess0077_input_ablation_loss_m14.json,260,52,52.0,52,0.0,52,52.0,52,0.0,13,9.395768752849483,8.565754255529791,0.3423423423423422,0.3050193050193051,0.0,1.8,0.40406101782088427,0.5345224838248487,74
1975,1,ctrl1975_degree_rewire_for_ess0077_input_ablation_loss_m14,matched_control_degree_rewire_for_ess0077_input_ablation_loss_m14_seed1502319,matched_motif_control,degree_rewire,1502319,ess0077_input_ablation_loss_m14,essential_input_ablation_loss_n6_m14_0077,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50/topologies/ess0077_input_ablation_loss_m14.json,14.0,260.0,9.316461105797343,0.3125,0.2735714285714286,0.0028603642377951818,6,14,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_cycle_chords_seed3_c200/essential_input50_matched_controls/topologies/ctrl1975_degree_rewire_for_ess0077_input_ablation_loss_m14.json,260,52,52.0,52,0.0,52,52.0,52,0.0,13,9.415552955625907,5.232393820964895,0.3181818181818181,0.2727272727272727,0.0,1.6,0.40406101782088427,0.5345224838248487,88
