control_topology_name,control_topology_id,control_kind,source_topology_name,source_topology_id,source_original_target_mean,source_original_target_max,source_retrain_target_mean,source_retrain_target_max,control_retrain_target_mean,control_retrain_target_max,control_minus_source_retrain_mean,control_minus_source_retrain_max,control_beats_source_retrain_mean,control_beats_source_retrain_max,match_score,source_n_edges,control_n_edges,source_d_rel,control_d_rel,source_effective_rank_D,control_effective_rank_D,source_root_tree_count_gini,control_root_tree_count_gini,source_edge_participation_gini,control_edge_participation_gini
matched_control_random_sc_for_ess0020_input_ablation_loss_m10_seed601867,ctrl0749_random_sc_for_ess0020_input_ablation_loss_m10,random_sc,essential_input_ablation_loss_n6_m10_0020,ess0020_input_ablation_loss_m10,89.4,89.4,55.24000000000001,58.6,67.39999999999999,77.0,12.159999999999982,18.4,1,1,0.0038657000149039025,10.0,10.0,180.0,180.0,6.694312905541795,6.679624243565827,0.2999999999999998,0.2916666666666665,0.21733333333333338,0.22999999999999998
matched_control_degree_rewire_for_ess0020_input_ablation_loss_m10_seed601963,ctrl0790_degree_rewire_for_ess0020_input_ablation_loss_m10,degree_rewire,essential_input_ablation_loss_n6_m10_0020,ess0020_input_ablation_loss_m10,89.4,89.4,55.24000000000001,58.6,63.133333333333326,65.2,7.893333333333317,6.600000000000001,1,1,0.003340395151957882,10.0,10.0,180.0,180.0,6.694312905541795,6.709856703833393,0.2999999999999998,0.28494623655913975,0.21733333333333338,0.21999999999999997
matched_control_random_sc_for_ess0023_input_ablation_loss_m10_seed701323,ctrl0840_random_sc_for_ess0023_input_ablation_loss_m10,random_sc,essential_input_ablation_loss_n6_m10_0023,ess0023_input_ablation_loss_m10,93.4,93.4,55.2,57.2,63.666666666666664,67.6,8.466666666666661,10.399999999999991,1,1,0.004454150423672774,10.0,10.0,180.0,180.0,6.694312905541796,6.678302992923477,0.2999999999999998,0.3229166666666665,0.21733333333333338,0.21875
matched_control_degree_rewire_for_ess0023_input_ablation_loss_m10_seed701555,ctrl0893_degree_rewire_for_ess0023_input_ablation_loss_m10,degree_rewire,essential_input_ablation_loss_n6_m10_0023,ess0023_input_ablation_loss_m10,93.4,93.4,55.2,57.2,64.53333333333335,73.4,9.333333333333343,16.200000000000003,1,1,0.0033403951519578594,10.0,10.0,180.0,180.0,6.694312905541796,6.709856703833393,0.2999999999999998,0.28494623655913975,0.21733333333333338,0.21999999999999997
matched_control_random_sc_for_ess0024_input_ablation_loss_m10_seed801697,ctrl0983_random_sc_for_ess0024_input_ablation_loss_m10,random_sc,essential_input_ablation_loss_n6_m10_0024,ess0024_input_ablation_loss_m10,91.0,91.0,56.279999999999994,63.6,64.4,68.6,8.120000000000012,4.999999999999993,1,1,0.0036528440125787637,10.0,10.0,180.0,180.0,6.694312905541796,6.671438009402295,0.2999999999999998,0.2916666666666665,0.21733333333333338,0.2274999999999998
matched_control_degree_rewire_for_ess0024_input_ablation_loss_m10_seed802439,ctrl1057_degree_rewire_for_ess0024_input_ablation_loss_m10,degree_rewire,essential_input_ablation_loss_n6_m10_0024,ess0024_input_ablation_loss_m10,91.0,91.0,56.279999999999994,63.6,60.4,64.0,4.1200000000000045,0.3999999999999986,1,1,2.2112760294509558e-17,10.0,10.0,180.0,180.0,6.694312905541796,6.694312905541795,0.2999999999999998,0.2999999999999998,0.21733333333333338,0.21733333333333338
matched_control_random_sc_for_ess0036_input_ablation_loss_m10_seed901782,ctrl1106_random_sc_for_ess0036_input_ablation_loss_m10,random_sc,essential_input_ablation_loss_n6_m10_0036,ess0036_input_ablation_loss_m10,87.0,87.0,60.92,69.6,67.60000000000001,76.0,6.680000000000007,6.400000000000006,1,1,0.017352539766209922,10.0,10.0,180.0,180.0,6.582604921159671,6.587982863191599,0.34999999999999987,0.2807017543859649,0.1260000000000001,0.15999999999999992
matched_control_degree_rewire_for_ess0036_input_ablation_loss_m10_seed901470,ctrl1127_degree_rewire_for_ess0036_input_ablation_loss_m10,degree_rewire,essential_input_ablation_loss_n6_m10_0036,ess0036_input_ablation_loss_m10,87.0,87.0,60.92,69.6,64.93333333333334,73.8,4.013333333333335,4.200000000000003,1,1,0.0,10.0,10.0,180.0,180.0,6.582604921159671,6.582604921159671,0.34999999999999987,0.34999999999999987,0.1260000000000001,0.1260000000000001
matched_control_random_sc_for_ess0037_input_ablation_loss_m9_seed1001102,ctrl1165_random_sc_for_ess0037_input_ablation_loss_m9,random_sc,essential_input_ablation_loss_n6_m9_0037,ess0037_input_ablation_loss_m9,88.0,88.0,59.120000000000005,63.8,62.6,66.6,3.479999999999997,2.799999999999997,1,1,0.0036418918544707363,9.0,9.0,160.0,160.0,5.834514483006279,5.863933472159655,0.3055555555555556,0.3205128205128205,0.15740740740740766,0.15555555555555567
matched_control_degree_rewire_for_ess0037_input_ablation_loss_m9_seed1002456,ctrl1259_degree_rewire_for_ess0037_input_ablation_loss_m9,degree_rewire,essential_input_ablation_loss_n6_m9_0037,ess0037_input_ablation_loss_m9,88.0,88.0,59.120000000000005,63.8,60.0,62.8,0.8799999999999955,-1.0,1,0,0.00253205875349645,9.0,9.0,160.0,160.0,5.834514483006279,5.874749622924813,0.3055555555555556,0.2999999999999998,0.15740740740740766,0.15466666666666673
