idx,selected,selection_arms,topology_id,topology_name,base_id,base_family,base_seed,rewire_seed,n_nodes,n_edges,p,edge_json,cluster_edge_json,d_rel,rank_D,effective_rank_D,condition_number_D,condition_number_D_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_sequence,out_degree_sequence,in_degree_cv,out_degree_cv,n_trees_total_enum,n_trees_total_enum_log,normal_fan_branch_root_nmi_mean,normal_fan_branch_tree_nmi_mean,normal_fan_active_tree_count_mean,normal_fan_branch_active_tree_count_min_mean,normal_fan_score,normal_fan_score_within_base_z,tree_count_within_base_z,cross_contrast_effective_rank_mean,cross_all_supported_effective_rank
448,0,,mb0448_base05_redundant_paths_seed1_rw2939476,multibase_base05_redundant_paths_seed1_rewire_seed2939476,base05_redundant_paths_seed1,redundant_paths,1,2939476,5,12,8,topologies/mb0448_base05_redundant_paths_seed1_rw2939476.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0448_base05_redundant_paths_seed1_rw2939476.json,88,11,9.016559513983175,3.3122191658084206,0.5201190658399228,0.1333333333333333,0.1245210727969348,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,87,1.9395192526186185,0.015173861861854557,0.11986386288778225,62.75,40.625,3.830961271827346,0.992232708947308,1.0445530367037976,9.192613675321597,9.1926136753216
449,0,,mb0449_base05_redundant_paths_seed1_rw3743050,multibase_base05_redundant_paths_seed1_rewire_seed3743050,base05_redundant_paths_seed1,redundant_paths,1,3743050,5,12,8,topologies/mb0449_base05_redundant_paths_seed1_rw3743050.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0449_base05_redundant_paths_seed1_rw3743050.json,88,11,8.787987373918762,3.632691416298082,0.5602285077193409,0.18765432098765444,0.11676954732510314,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,81,1.9084850188786497,0.01510006817771424,0.1087563578279729,62.875,42.25,3.082551987577804,0.6214451969090157,0.34812395329120016,8.957012897864288,8.957012897864288
450,0,,mb0450_base05_redundant_paths_seed1_rw3057662,multibase_base05_redundant_paths_seed1_rewire_seed3057662,base05_redundant_paths_seed1,redundant_paths,1,3057662,5,12,8,topologies/mb0450_base05_redundant_paths_seed1_rw3057662.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0450_base05_redundant_paths_seed1_rw3057662.json,88,11,8.809708901937443,3.5777306070545043,0.5536076363223799,0.17142857142857149,0.12716450216450226,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,77,1.8864907251724818,0.02614907387617657,0.11773498302819518,60.5,38.875,2.7371550282472787,0.4503237505146457,-0.14544279414122444,8.96323626864978,8.96323626864978
451,0,,mb0451_base05_redundant_paths_seed1_rw4023296,multibase_base05_redundant_paths_seed1_rewire_seed4023296,base05_redundant_paths_seed1,redundant_paths,1,4023296,5,12,8,topologies/mb0451_base05_redundant_paths_seed1_rw4023296.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0451_base05_redundant_paths_seed1_rw4023296.json,88,11,8.599974104082403,3.9320337442713003,0.594617236242483,0.19999999999999996,0.10185185185185186,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,72,1.8573324964312685,0.015259379197791731,0.09656767565375207,56.625,38.75,-0.2610183483030874,-1.0350737055915884,-0.7997730632989677,8.712682790443992,8.712682790443992
452,0,,mb0452_base05_redundant_paths_seed1_rw3774505,multibase_base05_redundant_paths_seed1_rewire_seed3774505,base05_redundant_paths_seed1,redundant_paths,1,3774505,5,12,8,topologies/mb0452_base05_redundant_paths_seed1_rw3774505.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0452_base05_redundant_paths_seed1_rw3774505.json,88,11,8.830429035827056,3.4832253515820524,0.5419815725870415,0.1384615384615384,0.12767094017094016,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,78,1.8920946026904804,0.01506192882996509,0.12089412406696903,59.125,39.0,2.9127976455165188,0.5373431000012837,-0.019688012627482473,8.974505002534153,8.974505002534153
453,0,,mb0453_base05_redundant_paths_seed1_rw4597187,multibase_base05_redundant_paths_seed1_rewire_seed4597187,base05_redundant_paths_seed1,redundant_paths,1,4597187,5,12,8,topologies/mb0453_base05_redundant_paths_seed1_rw4597187.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0453_base05_redundant_paths_seed1_rw4597187.json,88,11,8.881779689077776,3.5951021750373773,0.5557112378132953,0.1523809523809525,0.12053571428571441,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,84,1.9242792860618816,0.017383822533567315,0.09943032786547237,62.875,42.5,2.114642586452911,0.1419098326711923,0.7025579344797078,9.068374276555069,9.068374276555069
454,0,,mb0454_base05_redundant_paths_seed1_rw544947,multibase_base05_redundant_paths_seed1_rewire_seed544947,base05_redundant_paths_seed1,redundant_paths,1,544947,5,12,8,topologies/mb0454_base05_redundant_paths_seed1_rw544947.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0454_base05_redundant_paths_seed1_rw544947.json,88,11,8.638494612577873,3.713980153464151,0.5698395786541565,0.17142857142857149,0.11130952380952408,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,70,1.845098040014257,0.015198974422360834,0.10137566964313081,53.875,37.625,-0.47710050402149956,-1.142128183135972,-1.0743224960300026,8.764953258859796,8.764953258859796
455,1,arm_A_low_normal_fan;arm_B_high_tree_count,mb0455_base05_redundant_paths_seed1_rw6331647,multibase_base05_redundant_paths_seed1_rewire_seed6331647,base05_redundant_paths_seed1,redundant_paths,1,6331647,5,12,8,topologies/mb0455_base05_redundant_paths_seed1_rw6331647.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0455_base05_redundant_paths_seed1_rw6331647.json,88,11,9.030370659559939,3.3390188131595395,0.5236188660230313,0.14222222222222225,0.11759259259259247,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,90,1.954242509439325,0.01343617709963731,0.1076469176235285,66.5,41.625,3.339175495818843,0.7485852446793293,1.3749528248347755,9.210981847615384,9.210981847615383
456,0,,mb0456_base05_redundant_paths_seed1_rw857470,multibase_base05_redundant_paths_seed1_rewire_seed857470,base05_redundant_paths_seed1,redundant_paths,1,857470,5,12,8,topologies/mb0456_base05_redundant_paths_seed1_rw857470.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0456_base05_redundant_paths_seed1_rw857470.json,88,11,9.030370659559939,3.3390188131595386,0.5236188660230312,0.14222222222222225,0.11759259259259247,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,90,1.954242509439325,0.011790036972221538,0.10716405350933152,65.625,44.125,3.874952451497734,1.0140274413282253,1.3749528248347755,9.210981847615384,9.210981847615383
457,0,,mb0457_base05_redundant_paths_seed1_rw4669478,multibase_base05_redundant_paths_seed1_rewire_seed4669478,base05_redundant_paths_seed1,redundant_paths,1,4669478,5,12,8,topologies/mb0457_base05_redundant_paths_seed1_rw4669478.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0457_base05_redundant_paths_seed1_rw4669478.json,88,11,8.787987373918769,3.6326914162980817,0.5602285077193407,0.18765432098765444,0.11676954732510314,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,81,1.9084850188786497,0.014953873766783504,0.10154001783898953,59.0,40.375,1.1331183603764559,-0.3443707806928342,0.34812395329120016,8.95701289786428,8.95701289786428
